merchant_id;sample_order_count;consents;created_at;review;shops
7338570;0;{"terms_of_service":{"agreed_at":"2020-08-24 04:15:12","agreed":true},"privacy_policy":{"agreed_at":"2020-08-24 04:15:12","agreed":true},"intellectual_property":{"agreed_at":"2020-08-24 04:15:12","agreed":true}};Mon Aug 24 2020 07:15:12 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false};[{"shop_id":"1961782","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7167045;0;{"terms_of_service":{"agreed_at":"2020-06-04 19:28:04","agreed":true},"privacy_policy":{"agreed_at":"2020-06-04 19:28:04","agreed":true},"intellectual_property":{"agreed_at":"2020-06-04 19:28:04","agreed":true}};Thu Jun 04 2020 22:28:04 GMT+0300 (EEST);{"skipped":{"products":7,"orders":0},"ratings":[],"shared":false,"updated":1596671122,"type":"A"};[{"shop_id":"1746806","shop_data":{"branding":{"brand":"iReprezent","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7334540;0;{"terms_of_service":{"agreed_at":"2020-08-23 02:09:05","agreed":true},"privacy_policy":{"agreed_at":"2020-08-23 02:09:05","agreed":true},"intellectual_property":{"agreed_at":"2020-08-23 02:09:05","agreed":true}};Sun Aug 23 2020 05:09:05 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1957219","shop_data":{"branding":{"brand":"Band Clothing","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7336904;0;{"terms_of_service":{"agreed_at":"2020-08-23 22:14:27","agreed":true},"privacy_policy":{"agreed_at":"2020-08-23 22:14:27","agreed":true},"intellectual_property":{"agreed_at":"2020-08-23 22:14:27","agreed":true}};Mon Aug 24 2020 01:14:26 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false};[{"shop_id":"1959982","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7289546;0;{"terms_of_service":{"agreed_at":"2020-08-06 01:14:34","agreed":true},"privacy_policy":{"agreed_at":"2020-08-06 01:14:34","agreed":true},"intellectual_property":{"agreed_at":"2020-08-06 01:14:34","agreed":true}};Thu Aug 06 2020 04:14:34 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1903250","shop_data":{"branding":{"brand":"FAMILY VALUES UNLIMITED","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7103235;0;{"terms_of_service":{"agreed_at":"2020-04-22 06:34:35","agreed":true},"privacy_policy":{"agreed_at":"2020-04-22 06:34:35","agreed":true},"intellectual_property":{"agreed_at":"2020-04-22 06:34:35","agreed":true}};Wed Apr 22 2020 09:34:31 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1665023","shop_data":{"branding":{"brand":"HERGYMS","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7268668;0;{"terms_of_service":{"agreed_at":"2020-07-28 19:45:40","agreed":true},"privacy_policy":{"agreed_at":"2020-07-28 19:45:40","agreed":true},"intellectual_property":{"agreed_at":"2020-07-28 19:45:40","agreed":true}};Tue Jul 28 2020 22:45:36 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1878004","shop_data":{"branding":{"brand":"Travel Becomes Me","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7102554;0;{"terms_of_service":{"agreed_at":"2020-04-21 20:02:04","agreed":true},"privacy_policy":{"agreed_at":"2020-04-21 20:02:04","agreed":true},"intellectual_property":{"agreed_at":"2020-04-21 20:02:04","agreed":true}};Tue Apr 21 2020 23:02:00 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1664136","shop_data":{"branding":{"brand":"Ferreyros Art","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7331482;0;{"terms_of_service":{"agreed_at":"2020-08-21 20:02:40","agreed":true},"privacy_policy":{"agreed_at":"2020-08-21 20:02:40","agreed":true},"intellectual_property":{"agreed_at":"2020-08-21 20:02:40","agreed":true}};Fri Aug 21 2020 23:02:34 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1953561","shop_data":{"branding":{"brand":"Bujology","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7187866;0;{"terms_of_service":{"agreed_at":"2020-06-16 18:07:01","agreed":true},"privacy_policy":{"agreed_at":"2020-06-16 18:07:01","agreed":true},"intellectual_property":{"agreed_at":"2020-06-16 18:07:01","agreed":true}};Tue Jun 16 2020 21:06:56 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[{"created_at":1592346081,"rating":5,"feedback":""}],"shared":false,"updated":1592346081,"type":"B"};[{"shop_id":"1774062","shop_data":{"branding":{"brand":"Luxnté","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7123461;0;{"terms_of_service":{"agreed_at":"2020-05-05 20:41:26","agreed":true},"privacy_policy":{"agreed_at":"2020-05-05 20:41:26","agreed":true},"intellectual_property":{"agreed_at":"2020-05-05 20:41:26","agreed":true}};Tue May 05 2020 23:41:21 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1690668","shop_data":{"branding":{"brand":"Create The Vibes","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7173504;0;{"terms_of_service":{"agreed_at":"2020-06-08 17:49:07","agreed":true},"privacy_policy":{"agreed_at":"2020-06-08 17:49:07","agreed":true},"intellectual_property":{"agreed_at":"2020-06-08 17:49:07","agreed":true}};Mon Jun 08 2020 20:49:02 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1755237","shop_data":{"branding":{"brand":"Kreiskickers","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7093183;0;{"terms_of_service":{"agreed_at":"2020-04-14 16:56:58","agreed":true},"privacy_policy":{"agreed_at":"2020-04-14 16:56:58","agreed":true},"intellectual_property":{"agreed_at":"2020-04-14 16:56:58","agreed":true}};Tue Apr 14 2020 19:56:58 GMT+0300 (EEST);{"skipped":{"products":4,"orders":0},"ratings":[{"created_at":1586892203,"rating":5,"feedback":""}],"shared":false,"updated":1586896721,"type":"A"};[{"shop_id":"1652057","shop_data":{"branding":{"brand":"stressOut shop","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1652142","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1652143","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1652182","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1652184","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7102285;0;{"terms_of_service":{"agreed_at":"2020-04-21 16:41:30","agreed":true},"privacy_policy":{"agreed_at":"2020-04-21 16:41:30","agreed":true},"intellectual_property":{"agreed_at":"2020-04-21 16:41:30","agreed":true}};Tue Apr 21 2020 19:41:30 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1663782","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7276127;0;{"terms_of_service":{"agreed_at":"2020-07-31 18:44:06","agreed":true},"privacy_policy":{"agreed_at":"2020-07-31 18:44:06","agreed":true},"intellectual_property":{"agreed_at":"2020-07-31 18:44:06","agreed":true}};Fri Jul 31 2020 21:44:06 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1887060","shop_data":{"branding":{"brand":"CarbonSport","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1887069","shop_data":{"branding":{"brand":"CarbonSport","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7283102;0;{"terms_of_service":{"agreed_at":"2020-08-03 17:55:04","agreed":true},"privacy_policy":{"agreed_at":"2020-08-03 17:55:04","agreed":true},"intellectual_property":{"agreed_at":"2020-08-03 17:55:04","agreed":true}};Mon Aug 03 2020 20:54:57 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1895540","shop_data":{"branding":{"brand":"Pkara's Trends","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7139776;0;{"terms_of_service":{"agreed_at":"2020-05-16 22:33:15","agreed":true},"privacy_policy":{"agreed_at":"2020-05-16 22:33:15","agreed":true},"intellectual_property":{"agreed_at":"2020-05-16 22:33:15","agreed":true}};Sun May 17 2020 01:33:15 GMT+0300 (EEST);{"skipped":{"products":22,"orders":0},"ratings":[],"shared":false,"updated":1593881888,"type":"A"};[{"shop_id":"1711726","shop_data":{"branding":{"brand":"IAM.TEES. Shop","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7344856;0;{"terms_of_service":{"agreed_at":"2020-08-26 01:55:16","agreed":true},"privacy_policy":{"agreed_at":"2020-08-26 01:55:16","agreed":true},"intellectual_property":{"agreed_at":"2020-08-26 01:55:16","agreed":true}};Wed Aug 26 2020 04:55:16 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[{"created_at":1598409242,"rating":5,"feedback":""}],"shared":false,"updated":1598409242,"type":"B"};[{"shop_id":"1969136","shop_data":{"branding":{"brand":"Leslie Hedges Design","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":true,"max_item_price_increase":200,"only_same_blueprint":true,"strict_colors":false}}}]
7127735;0;{"terms_of_service":{"agreed_at":"2020-05-08 15:11:24","agreed":true},"privacy_policy":{"agreed_at":"2020-05-08 15:11:24","agreed":true},"intellectual_property":{"agreed_at":"2020-05-08 15:11:24","agreed":true}};Fri May 08 2020 18:11:24 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1696156","shop_data":{"branding":{"brand":"SUPERz","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7260485;0;{"terms_of_service":{"agreed_at":"2020-07-25 02:26:45","agreed":true},"privacy_policy":{"agreed_at":"2020-07-25 02:26:45","agreed":true},"intellectual_property":{"agreed_at":"2020-07-25 02:26:45","agreed":true}};Sat Jul 25 2020 05:26:45 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1868066","shop_data":{"branding":{"brand":"Stall High ","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7143523;0;{"terms_of_service":{"agreed_at":"2020-05-19 14:35:35","agreed":true},"privacy_policy":{"agreed_at":"2020-05-19 14:35:35","agreed":true},"intellectual_property":{"agreed_at":"2020-05-19 14:35:35","agreed":true}};Tue May 19 2020 17:35:35 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1716518","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7254647;0;{"terms_of_service":{"agreed_at":"2020-07-22 09:08:47","agreed":true},"privacy_policy":{"agreed_at":"2020-07-22 09:08:47","agreed":true},"intellectual_property":{"agreed_at":"2020-07-22 09:08:47","agreed":true}};Wed Jul 22 2020 12:08:47 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1860739","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7108050;0;{"terms_of_service":{"agreed_at":"2020-04-25 14:42:52","agreed":true},"privacy_policy":{"agreed_at":"2020-04-25 14:42:52","agreed":true},"intellectual_property":{"agreed_at":"2020-04-25 14:42:52","agreed":true}};Sat Apr 25 2020 17:42:52 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1671130","shop_data":{"branding":{"brand":"CoWrite","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7045530;0;{"terms_of_service":{"agreed_at":"2020-03-09 02:43:38","agreed":true},"privacy_policy":{"agreed_at":"2020-03-09 02:43:38","agreed":true},"intellectual_property":{"agreed_at":"2020-03-09 02:43:38","agreed":true}};Mon Mar 09 2020 04:43:38 GMT+0200 (EET);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1591881","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1}}}]
7148869;0;{"terms_of_service":{"agreed_at":"2020-05-23 10:33:09","agreed":true},"privacy_policy":{"agreed_at":"2020-05-23 10:33:09","agreed":true},"intellectual_property":{"agreed_at":"2020-05-23 10:33:09","agreed":true}};Sat May 23 2020 13:33:04 GMT+0300 (EEST);{"skipped":{"products":3,"orders":0},"ratings":[],"shared":false,"updated":1590237486,"type":"B"};[{"shop_id":"1723521","shop_data":{"branding":{"brand":"riches society","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7183533;0;{"terms_of_service":{"agreed_at":"2020-06-14 04:47:19","agreed":true},"privacy_policy":{"agreed_at":"2020-06-14 04:47:19","agreed":true},"intellectual_property":{"agreed_at":"2020-06-14 04:47:19","agreed":true}};Sun Jun 14 2020 07:47:19 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1768261","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7341314;0;{"terms_of_service":{"agreed_at":"2020-08-24 21:39:53","agreed":true},"privacy_policy":{"agreed_at":"2020-08-24 21:39:53","agreed":true},"intellectual_property":{"agreed_at":"2020-08-24 21:39:53","agreed":true}};Tue Aug 25 2020 00:39:53 GMT+0300 (EEST);{"skipped":{"products":5,"orders":0},"ratings":[],"shared":false,"updated":1598749214,"type":"B"};[{"shop_id":"1964904","shop_data":{"branding":{"brand":"Midsummer","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7238478;0;{"terms_of_service":{"agreed_at":"2020-07-14 07:37:29","agreed":true},"privacy_policy":{"agreed_at":"2020-07-14 07:37:29","agreed":true},"intellectual_property":{"agreed_at":"2020-07-14 07:37:29","agreed":true}};Tue Jul 14 2020 10:37:29 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1840073","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7035373;0;{"terms_of_service":{"agreed_at":"2020-03-02 04:23:31","agreed":true},"privacy_policy":{"agreed_at":"2020-03-02 04:23:31","agreed":true},"intellectual_property":{"agreed_at":"2020-03-02 04:23:31","agreed":true}};Mon Mar 02 2020 06:23:31 GMT+0200 (EET);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1579352","shop_data":{"branding":{"brand":"Marc Lorenzo","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1}}}]
7165801;0;{"terms_of_service":{"agreed_at":"2020-06-04 00:05:52","agreed":true},"privacy_policy":{"agreed_at":"2020-06-04 00:05:52","agreed":true},"intellectual_property":{"agreed_at":"2020-06-04 00:05:52","agreed":true}};Thu Jun 04 2020 03:05:48 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[{"created_at":1591566767,"rating":5,"feedback":""}],"shared":false,"updated":1591566767,"type":"A"};[{"shop_id":"1745239","shop_data":{"branding":{"brand":"Zebrel","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":true,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1821820","shop_data":{"branding":{"brand":"","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7341614;0;{"terms_of_service":{"agreed_at":"2020-08-24 23:40:01","agreed":true},"privacy_policy":{"agreed_at":"2020-08-24 23:40:01","agreed":true},"intellectual_property":{"agreed_at":"2020-08-24 23:40:01","agreed":true}};Tue Aug 25 2020 02:40:01 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1965258","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7036452;0;{"terms_of_service":{"agreed_at":"2020-03-02 23:33:14","agreed":true},"privacy_policy":{"agreed_at":"2020-03-02 23:33:14","agreed":true},"intellectual_property":{"agreed_at":"2020-03-02 23:33:14","agreed":true}};Tue Mar 03 2020 01:33:13 GMT+0200 (EET);{"skipped":{"products":0,"orders":0},"ratings":[{"created_at":1583214325,"rating":1,"feedback":""}],"shared":false,"updated":1583214325,"type":"A"};[{"shop_id":"1580748","shop_data":{"branding":{"brand":"SmartFashion x RaphaEllo","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1}}}]
7355909;0;{"terms_of_service":{"agreed_at":"2020-08-29 18:21:46","agreed":true},"privacy_policy":{"agreed_at":"2020-08-29 18:21:46","agreed":true},"intellectual_property":{"agreed_at":"2020-08-29 18:21:46","agreed":true}};Sat Aug 29 2020 21:21:38 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1982062","shop_data":{"branding":{"brand":"Sacredheartthreads","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7181857;0;{"terms_of_service":{"agreed_at":"2020-06-13 02:16:38","agreed":true},"privacy_policy":{"agreed_at":"2020-06-13 02:16:38","agreed":true},"intellectual_property":{"agreed_at":"2020-06-13 02:16:38","agreed":true}};Sat Jun 13 2020 05:16:38 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1766024","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7259136;0;{"terms_of_service":{"agreed_at":"2020-07-24 12:55:30","agreed":true},"privacy_policy":{"agreed_at":"2020-07-24 12:55:30","agreed":true},"intellectual_property":{"agreed_at":"2020-07-24 12:55:30","agreed":true}};Fri Jul 24 2020 15:55:30 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1866345","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7358968;0;{"terms_of_service":{"agreed_at":"2020-08-30 21:10:48","agreed":true},"privacy_policy":{"agreed_at":"2020-08-30 21:10:48","agreed":true},"intellectual_property":{"agreed_at":"2020-08-30 21:10:48","agreed":true}};Mon Aug 31 2020 00:10:48 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1985722","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7269633;0;{"terms_of_service":{"agreed_at":"2020-07-29 02:56:40","agreed":true},"privacy_policy":{"agreed_at":"2020-07-29 02:56:40","agreed":true},"intellectual_property":{"agreed_at":"2020-07-29 02:56:40","agreed":true}};Wed Jul 29 2020 05:56:35 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1879190","shop_data":{"branding":{"brand":"pancakemonday","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7200803;0;{"terms_of_service":{"agreed_at":"2020-06-23 19:56:45","agreed":true},"privacy_policy":{"agreed_at":"2020-06-23 19:56:45","agreed":true},"intellectual_property":{"agreed_at":"2020-06-23 19:56:45","agreed":true}};Tue Jun 23 2020 22:56:40 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1791118","shop_data":{"branding":{"brand":"filobont","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7074817;1;{"terms_of_service":{"agreed_at":"2020-03-30 04:55:55","agreed":true},"privacy_policy":{"agreed_at":"2020-03-30 04:55:55","agreed":true},"intellectual_property":{"agreed_at":"2020-03-30 04:55:55","agreed":true}};Mon Mar 30 2020 07:55:55 GMT+0300 (EEST);{"skipped":{"products":3,"orders":1},"ratings":[],"shared":false,"updated":1593470662,"type":"A"};[{"shop_id":"1628510","shop_data":{"branding":{"brand":"OUEA","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":true,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1631334","shop_data":{"branding":{"brand":"OUEA","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":2},"orders_routing":{"enabled":true,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1631335","shop_data":{"branding":{"brand":"OUEA","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7131337;0;{"terms_of_service":{"agreed_at":"2020-05-11 02:52:13","agreed":true},"privacy_policy":{"agreed_at":"2020-05-11 02:52:13","agreed":true},"intellectual_property":{"agreed_at":"2020-05-11 02:52:13","agreed":true}};Mon May 11 2020 05:52:13 GMT+0300 (EEST);{"skipped":{"products":1,"orders":0},"ratings":[],"shared":false,"updated":1593723805,"type":"B"};[{"shop_id":"1700829","shop_data":{"branding":{"brand":"L3vl Up","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":true,"strict_colors":false}}}]
