created_at;order_id;status;status_details;shipping_method;merchant_id;shop_id;sales_channel_type_id;total_price;total_shipping;order_items
Fri Aug 07 2020 04:18:27 GMT+0300 (EEST);1449381.7399;fulfilled;null;1;6932458;1;1303;480;[{"quantity":1,"print_provider_id":43,"print_provider_sku":"BellaCanvas-3001-Black-L","print_provider":"Stoked On Printing","tags":["Black","L"]}]
Sat Aug 15 2020 05:47:35 GMT+0300 (EEST);1877203.4;fulfilled;null;1;7268004;4;1500;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_NAVY_S","print_provider":"The Dream Junction ","tags":["Navy","S"]}]
Wed Aug 12 2020 05:52:39 GMT+0300 (EEST);1757225.8;in-production;null;1;7175057;2;10544;1800;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-023-003","print_provider":"Monster Digital ","tags":[" Charcoal","L"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-023-003","print_provider":"Monster Digital ","tags":[" Charcoal","L"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-002-003","print_provider":"Monster Digital ","tags":[" White","L"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-004-003","print_provider":"Monster Digital ","tags":["Black","L"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-023-003","print_provider":"Monster Digital ","tags":[" Charcoal","L"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-002-003","print_provider":"Monster Digital ","tags":[" White","L"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-002-003","print_provider":"Monster Digital ","tags":[" White","L"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-004-003","print_provider":"Monster Digital ","tags":["Black","L"]}]
Fri Aug 28 2020 06:26:12 GMT+0300 (EEST);1732948.3512;in-production;null;1;7156242;2;1150;480;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNGT1B00L","print_provider":"SwiftPOD","tags":["Black","L"]}]
Thu Aug 27 2020 18:39:21 GMT+0300 (EEST);1761396.4149;in-production;null;1;7178298;2;1436;400;[{"quantity":1,"print_provider_id":16,"print_provider_sku":"48162","print_provider":"MyLocker","tags":[" Carolina Blue","L"]}]
Sat Aug 01 2020 11:27:17 GMT+0300 (EEST);175748.541;fulfilled;null;1;5165075;4;975;400;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Sun Aug 02 2020 00:03:45 GMT+0300 (EEST);712842.8703;fulfilled;null;1;6281073;1;1341;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"003-004-002","print_provider":"Monster Digital ","tags":["Solid Black","M"]}]
Wed Aug 12 2020 22:24:28 GMT+0300 (EEST);1808923.299;fulfilled;null;1;7214375;1;5190;550;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_HEATHER_ICE_BLUE_S","print_provider":"The Dream Junction ","tags":["Heather Ice Blue","S"]},{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_HEATHER_PEACH_XS","print_provider":"The Dream Junction ","tags":["Heather Peach","XS"]}]
Mon Aug 17 2020 04:40:47 GMT+0300 (EEST);1619280.1197;canceled;null;1;32326;3;0;0;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"5000_BLACK_4XL","print_provider":"The Dream Junction ","tags":["Black","4XL"]}]
Mon Aug 10 2020 02:45:15 GMT+0300 (EEST);1202196.5549;fulfilled;null;1;6724872;2;2995;750;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"18000_WHITE_M","print_provider":"The Dream Junction ","tags":[" White","M"]}]
Thu Aug 20 2020 20:59:00 GMT+0300 (EEST);1844332.40;fulfilled;null;1;7241819;1;7034;1060;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"WOBF5C0XL","print_provider":"SwiftPOD","tags":["True Royal","XL"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"004-007-004","print_provider":"Monster Digital ","tags":["Solid Light Pink","XL"]},{"quantity":1,"print_provider_id":39,"print_provider_sku":"MEGP1W2XL","print_provider":"SwiftPOD","tags":["2XL"," White"]}]
Wed Aug 19 2020 12:51:25 GMT+0300 (EEST);1800982.4950;fulfilled;null;1;7208306;1;2797;600;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_HEATHER_ICE_BLUE_S","print_provider":"The Dream Junction ","tags":["Heather Ice Blue","S"]}]
Wed Aug 26 2020 06:11:23 GMT+0300 (EEST);1542882.40;fulfilled;null;1;7006266;2;2000;480;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNPT1B00L","print_provider":"SwiftPOD","tags":["Black","L"]}]
Tue Aug 04 2020 03:11:06 GMT+0300 (EEST);1539484.1421;fulfilled;null;1;7003582;2;1015;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-009-001","print_provider":"Monster Digital ","tags":[" Navy","S"]}]
Sun Aug 23 2020 05:38:49 GMT+0300 (EEST);1703131.179;fulfilled;null;1;6195978;4;0;550;[{"quantity":1,"print_provider_id":16,"print_provider_sku":"47417","print_provider":"MyLocker","tags":["11oz"]}]
Thu Aug 13 2020 12:11:45 GMT+0300 (EEST);1871233.23;fulfilled;null;1;7263061;2;2199;1500;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Mon Aug 17 2020 02:40:16 GMT+0300 (EEST);561183.575;fulfilled;null;1;6080400;1;3000;480;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNPT1R3XL","print_provider":"SwiftPOD","tags":["Red","3XL"]}]
Sun Aug 02 2020 14:19:13 GMT+0300 (EEST);1851156.28;fulfilled;null;1;7247127;2;836;400;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SPF6TZB","print_provider":"MWW On Demand","tags":["Small","Black"]}]
Mon Aug 17 2020 18:42:30 GMT+0300 (EEST);1538788.30;fulfilled;null;1;7003048;4;2400;1150;[{"quantity":1,"print_provider_id":2,"print_provider_sku":"3423","print_provider":"Circle Graphics","tags":["20″ × 30″"]}]
Tue Aug 25 2020 00:57:43 GMT+0300 (EEST);1282517.1529;fulfilled;null;1;6796856;2;1261;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_DARK_GREY_HEATHER_XL","print_provider":"The Dream Junction ","tags":["Dark Grey Heather","XL"]}]
Mon Aug 17 2020 00:50:54 GMT+0300 (EEST);1862651.23;fulfilled;null;1;7256192;1;3497;900;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"18000_WHITE_L","print_provider":"The Dream Junction ","tags":[" White","L"]}]
Mon Aug 03 2020 19:28:24 GMT+0300 (EEST);1225155.5017;fulfilled;null;1;6246822;2;1783;500;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SW23FI","print_provider":"MWW On Demand","tags":["36x26"]}]
Wed Aug 05 2020 13:58:57 GMT+0300 (EEST);367340.3456;fulfilled;null;1;5994647;2;1408;400;[{"quantity":1,"print_provider_id":25,"print_provider_sku":"B3001_creme_SM","print_provider":"DTG2Go","tags":["Soft Cream","S"]}]
Wed Aug 26 2020 06:47:54 GMT+0300 (EEST);1968960.1;on-hold;shipping_restrictions;1;7344713;2;6468;840;[{"quantity":1,"print_provider_id":14,"print_provider_sku":"CASCS37","print_provider":"ArtsAdd","tags":["Black","US 9"]}]
Mon Aug 24 2020 18:18:39 GMT+0300 (EEST);1655311.378;fulfilled;null;1;7046162;1;1015;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-027-002","print_provider":"Monster Digital ","tags":[" Irish Green","M"]}]
Mon Aug 10 2020 21:51:42 GMT+0300 (EEST);1121187.24;fulfilled;null;1;6651579;1;1679;750;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"18500_ROYAL_L","print_provider":"The Dream Junction ","tags":["L"," Royal"]}]
Fri Aug 21 2020 07:00:48 GMT+0300 (EEST);1132005.4396;fulfilled;null;1;6661362;1;2995;480;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNPT1W00M","print_provider":"SwiftPOD","tags":["White","M"]}]
Thu Aug 06 2020 02:02:24 GMT+0300 (EEST);1780590.28;fulfilled;null;1;7192811;2;13635;815;[{"quantity":1,"print_provider_id":34,"print_provider_sku":"AS-Colour-5001-White-XL","print_provider":"The Print Bar","tags":["XL","White"]},{"quantity":1,"print_provider_id":34,"print_provider_sku":"AS-Colour-5001-Black-XL","print_provider":"The Print Bar","tags":["XL","Black"]},{"quantity":1,"print_provider_id":34,"print_provider_sku":"AS-Colour-5001-Black-XL","print_provider":"The Print Bar","tags":["XL","Black"]}]
Sat Aug 22 2020 20:54:34 GMT+0300 (EEST);1819321.126;fulfilled;null;1;7222290;4;1535;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-083-004","print_provider":"Monster Digital ","tags":["Pink","XL"]}]
Fri Aug 14 2020 20:26:13 GMT+0300 (EEST);456711.1702;fulfilled;null;1;6069102;1;2495;450;[{"quantity":1,"print_provider_id":23,"print_provider_sku":"2413053_IP11-CS-G","print_provider":"WOYC","tags":["iPhone 11","Glossy"]}]
Sat Aug 01 2020 13:19:33 GMT+0300 (EEST);1436445.1326;fulfilled;null;1;6921315;2;2710;900;[{"quantity":1,"print_provider_id":26,"print_provider_sku":"221420009","print_provider":"Textildruck Europa ","tags":["4XL","White"]}]
Sat Aug 08 2020 05:04:43 GMT+0300 (EEST);1354270.391;fulfilled;null;1;6850542;4;2499;400;[{"quantity":1,"print_provider_id":25,"print_provider_sku":"B3001_Vintage Black_L","print_provider":"DTG2Go","tags":["Vintage Black","L"]}]
Sun Aug 16 2020 10:11:13 GMT+0300 (EEST);1189353.237;canceled;null;1;6713232;4;0;0;[{"quantity":1,"print_provider_id":2,"print_provider_sku":"3417","print_provider":"Circle Graphics","tags":["11″ × 14″","CG Matt"]}]
Mon Aug 17 2020 20:56:31 GMT+0300 (EEST);1824405.2;fulfilled;null;1;7226266;2;1600;480;[{"quantity":1,"print_provider_id":43,"print_provider_sku":"BellaCanvas-3001-Navy-M","print_provider":"Stoked On Printing","tags":["Navy","M"]}]
Wed Aug 05 2020 03:18:33 GMT+0300 (EEST);650655.1058;fulfilled;null;1;6230319;4;1350;600;[{"quantity":1,"print_provider_id":1,"print_provider_sku":"mug11oz","print_provider":"SPOKE Custom Products","tags":["11oz"]}]
Tue Aug 18 2020 19:29:54 GMT+0300 (EEST);1505480.24659;on-hold;null;1;5837300;1;695;480;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNGT1B00L","print_provider":"SwiftPOD","tags":["Black","L"]}]
Fri Aug 21 2020 08:11:20 GMT+0300 (EEST);567021.11931;fulfilled;null;1;5981084;1;12380;2500;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SOG18","print_provider":"MWW On Demand","tags":["Large"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SOG18","print_provider":"MWW On Demand","tags":["Large"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-AS506SP","print_provider":"MWW On Demand","tags":["50\" x 60\""]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SOG16","print_provider":"MWW On Demand","tags":["Medium"]}]
Mon Aug 03 2020 23:32:27 GMT+0300 (EEST);1385365.18;canceled;null;1;6876822;1;0;0;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNPT2H00L","print_provider":"SwiftPOD","tags":["Athletic Heather","L"]}]
Mon Aug 10 2020 16:37:16 GMT+0300 (EEST);1762208.11849;fulfilled;null;1;7178920;1;2399;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-002-004","print_provider":"Monster Digital ","tags":["White","XL"]}]
Sun Aug 16 2020 08:18:46 GMT+0300 (EEST);1719910.414;fulfilled;null;1;7061199;2;1341;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-088-001","print_provider":"Monster Digital ","tags":["Dark Grey Heather","S"]}]
Sun Aug 02 2020 00:14:42 GMT+0300 (EEST);1706246.11;fulfilled;null;1;7135535;2;2500;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_NAVY_S","print_provider":"The Dream Junction ","tags":["Navy","S"]}]
Sat Aug 08 2020 18:24:07 GMT+0300 (EEST);112139.114478;canceled;null;1;5763236;1;0;0;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_ASH_3XL","print_provider":"The Dream Junction ","tags":["3XL"]}]
Mon Aug 10 2020 06:53:18 GMT+0300 (EEST);1795032.331;fulfilled;null;1;7203804;4;3270;500;[{"quantity":3,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Mon Aug 10 2020 04:21:32 GMT+0300 (EEST);474066.2999;fulfilled;null;1;6083568;2;1208;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_MAROON_M","print_provider":"The Dream Junction ","tags":["Maroon","M"]}]
Fri Aug 07 2020 08:20:20 GMT+0300 (EEST);1881013.8;fulfilled;null;1;7231431;2;1231;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_WHITE_L","print_provider":"The Dream Junction ","tags":["White","L"]}]
Sun Aug 16 2020 22:27:57 GMT+0300 (EEST);1581320.3123;fulfilled;null;1;7036902;4;1699;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_BLACK_L","print_provider":"The Dream Junction ","tags":["Black","L"]}]
Tue Aug 25 2020 09:55:49 GMT+0300 (EEST);906543.2;fulfilled;null;1;6184272;2;3273;2875;[{"quantity":1,"print_provider_id":41,"print_provider_sku":"711-T-WHT-03T-32691","print_provider":"Duplium","tags":["White","3T"]},{"quantity":1,"print_provider_id":41,"print_provider_sku":"712-W-WHT-02M-30142","print_provider":"Duplium","tags":["White","M"]}]
Mon Aug 03 2020 18:36:37 GMT+0300 (EEST);1298469.6;canceled;null;1;6810419;9;0;0;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Mon Aug 10 2020 21:24:11 GMT+0300 (EEST);1280396.22620;fulfilled;null;1;6795017;4;1999;800;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-004-003","print_provider":"Monster Digital ","tags":["Black","L"]}]
Mon Aug 24 2020 07:32:37 GMT+0300 (EEST);200393.951;on-hold;null;1;5839058;1;9600;850;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_DARK_GREY_HEATHER_XL","print_provider":"The Dream Junction ","tags":["Dark Grey Heather","XL"]},{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_BLACK_HEATHER_XL","print_provider":"The Dream Junction ","tags":["Black Heather","XL"]},{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_HEATHER_RED_S","print_provider":"The Dream Junction ","tags":["Heather Red","S"]},{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_HEATHER_KELLY_S","print_provider":"The Dream Junction ","tags":["Heather Kelly","S"]}]
Thu Aug 13 2020 05:45:30 GMT+0300 (EEST);1751533.408;fulfilled;null;1;7170630;4;1299;400;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Mon Aug 24 2020 16:26:58 GMT+0300 (EEST);1508109.5893;fulfilled;null;1;6944300;1;3285;480;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"WORB2B0XL","print_provider":"SwiftPOD","tags":["Solid Black","XL"]}]
Fri Aug 07 2020 23:30:34 GMT+0300 (EEST);1618579.11606;fulfilled;null;1;7067125;1;2299;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"018-004-004","print_provider":"Monster Digital ","tags":["XL","Black"]}]
Tue Aug 25 2020 20:34:22 GMT+0300 (EEST);1581320.3812;fulfilled;null;1;7036902;4;1699;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_OLIVE_L","print_provider":"The Dream Junction ","tags":["Olive","L"]}]
Wed Aug 12 2020 06:57:35 GMT+0300 (EEST);1592253.2731;fulfilled;null;1;7045847;2;1071;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"5000_GOLD_S","print_provider":"The Dream Junction ","tags":["Gold","S"]}]
Wed Aug 12 2020 10:10:20 GMT+0300 (EEST);1592253.2753;fulfilled;null;1;7045847;2;2030;600;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-002-001","print_provider":"Monster Digital ","tags":[" White","S"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-002-001","print_provider":"Monster Digital ","tags":[" White","S"]}]
Thu Aug 27 2020 01:26:45 GMT+0300 (EEST);1363736.797;in-production;null;1;6857973;2;2615;500;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SWG560","print_provider":"MWW On Demand","tags":["60x50"]}]
Sat Aug 08 2020 20:45:22 GMT+0300 (EEST);325160.7246;fulfilled;null;1;5956967;4;2950;1050;[{"quantity":1,"print_provider_id":2,"print_provider_sku":"503","print_provider":"Circle Graphics","tags":["8″ × 10″","Premium Gallery Wraps (1.25″)"]}]
Tue Aug 04 2020 03:32:58 GMT+0300 (EEST);249269.129;fulfilled;null;1;5885831;2;2200;1100;[{"quantity":1,"print_provider_id":2,"print_provider_sku":"564","print_provider":"Circle Graphics","tags":["12″ × 16″","Premium Gallery Wraps (1.25″)"]}]
Sun Aug 16 2020 05:24:19 GMT+0300 (EEST);1477168.104;fulfilled;null;1;6937585;1;1535;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-057-002","print_provider":"Monster Digital ","tags":["Heather Ice Blue","M"]}]
Mon Aug 24 2020 02:35:04 GMT+0300 (EEST);186257.16186;in-production;null;1;5825681;1;3990;550;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_BLACK_L","print_provider":"The Dream Junction ","tags":["Black","L"]},{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_BLACK_S","print_provider":"The Dream Junction ","tags":["Black","S"]}]
Sun Aug 02 2020 04:37:07 GMT+0300 (EEST);1476351.6458;fulfilled;null;1;6953857;2;696;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-004-005","print_provider":"Monster Digital ","tags":["Black","2XL"]}]
Sun Aug 02 2020 12:23:26 GMT+0300 (EEST);1387401.2313;fulfilled;null;1;6877863;2;1163;480;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"WORB4R00M","print_provider":"SwiftPOD","tags":["Solid Red","M"]}]
Wed Aug 05 2020 13:57:21 GMT+0300 (EEST);1363741.429;fulfilled;null;1;6857973;2;1636;450;[{"quantity":2,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Thu Aug 27 2020 12:03:38 GMT+0300 (EEST);1427306.3865;fulfilled;null;1;6913422;2;1361;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"5000_PURPLE_2XL","print_provider":"The Dream Junction ","tags":[" Purple","2XL"]}]
Thu Aug 20 2020 21:16:48 GMT+0300 (EEST);854742.8;fulfilled;null;1;6407433;1;4010;1000;[{"quantity":1,"print_provider_id":1,"print_provider_sku":"mug11oz","print_provider":"SPOKE Custom Products","tags":["11oz"]},{"quantity":1,"print_provider_id":16,"print_provider_sku":"47447","print_provider":"MyLocker","tags":["14oz"]}]
Wed Aug 26 2020 14:02:21 GMT+0300 (EEST);1526590.3;fulfilled;null;1;6993410;2;0;1200;[{"quantity":2,"print_provider_id":29,"print_provider_sku":"022-046-004","print_provider":"Monster Digital ","tags":["Asphalt","XL"]}]
Sun Aug 02 2020 01:36:19 GMT+0300 (EEST);1767911.8;fulfilled;null;1;7183276;9;3700;400;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SPSCSM**white","print_provider":"MWW On Demand","tags":["4 oz.","White Seams","M"]}]
Mon Aug 17 2020 17:41:23 GMT+0300 (EEST);1508109.5506;fulfilled;null;1;6944300;1;9855;800;[{"quantity":1,"print_provider_id":25,"print_provider_sku":"11730_Black_XXXL","print_provider":"DTG2Go","tags":["Black","3XL"]},{"quantity":1,"print_provider_id":25,"print_provider_sku":"B3480_black_XXL","print_provider":"DTG2Go","tags":["Black","2XL"]},{"quantity":1,"print_provider_id":25,"print_provider_sku":"B3005_black_XXL","print_provider":"DTG2Go","tags":["Black","2XL"]}]
Fri Aug 07 2020 22:45:28 GMT+0300 (EEST);1865543.32;fulfilled;null;1;7258480;4;1100;400;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Fri Aug 28 2020 13:05:07 GMT+0300 (EEST);1736147.1827;in-production;null;1;7041885;1;2985;400;[{"quantity":1,"print_provider_id":25,"print_provider_sku":"11730_Charcoal Heather_XXL","print_provider":"DTG2Go","tags":["Charcoal Heather","2XL"]}]
Mon Aug 10 2020 09:28:26 GMT+0300 (EEST);1389409.12984;fulfilled;null;1;1819516;6;796;550;[{"quantity":1,"print_provider_id":9,"print_provider_sku":"PR_11oz_Mug","print_provider":"WPaPS","tags":["11oz"]}]
Mon Aug 24 2020 23:09:44 GMT+0300 (EEST);1589409.2957;fulfilled;null;1;7038510;1;3995;800;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"011-018-001","print_provider":"Monster Digital ","tags":[" Sport Grey","S"]}]
Thu Aug 06 2020 04:54:57 GMT+0300 (EEST);1364562.662;fulfilled;null;1;6858692;1;1800;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_BLACK_XL","print_provider":"The Dream Junction ","tags":["Black","XL"]}]
Fri Aug 28 2020 05:08:36 GMT+0300 (EEST);175607.1074;in-production;null;1;5815646;4;1341;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-004-002","print_provider":"Monster Digital ","tags":["Black","M"]}]
Thu Aug 06 2020 21:30:33 GMT+0300 (EEST);1860343.21;fulfilled;null;1;7254334;2;1306;480;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNGT1W00L","print_provider":"SwiftPOD","tags":[" White","L"]}]
Thu Aug 06 2020 22:06:40 GMT+0300 (EEST);368501.13;fulfilled;null;1;5995316;2;2200;600;[{"quantity":1,"print_provider_id":1,"print_provider_sku":"journal5x7blank","print_provider":"SPOKE Custom Products","tags":["Journal"]}]
Sat Aug 22 2020 13:44:24 GMT+0300 (EEST);1771325.633;fulfilled;null;1;7185762;4;2199;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-064-003","print_provider":"Monster Digital ","tags":["Heather Kelly","L"]}]
Fri Aug 14 2020 06:29:34 GMT+0300 (EEST);646092.109;fulfilled;null;1;6226575;4;1799;600;[{"quantity":1,"print_provider_id":1,"print_provider_sku":"mug11oz","print_provider":"SPOKE Custom Products","tags":["11oz"]}]
Mon Aug 10 2020 22:53:19 GMT+0300 (EEST);1654744.4;canceled;null;1;7095272;2;0;0;[{"quantity":1,"print_provider_id":27,"print_provider_sku":"BC_3001_M_Red","print_provider":"Print Geek","tags":["Red","M"]}]
Mon Aug 10 2020 10:14:40 GMT+0300 (EEST);1734809.891;canceled;null;1;7157691;4;0;0;[{"quantity":1,"print_provider_id":2,"print_provider_sku":"3416","print_provider":"Circle Graphics","tags":["9'' x 11''","CG Matt"]}]
Wed Aug 26 2020 03:34:31 GMT+0300 (EEST);779115.3784;fulfilled;null;1;6338376;4;1995;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_DARK_GREY_HEATHER_XL","print_provider":"The Dream Junction ","tags":["Dark Grey Heather","XL"]}]
Mon Aug 10 2020 03:22:19 GMT+0300 (EEST);1899113.23;fulfilled;null;1;7009872;4;1499;1500;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Tue Aug 04 2020 04:17:15 GMT+0300 (EEST);1693026.93;fulfilled;null;1;7125296;2;7000;660;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNPT1B00L","print_provider":"SwiftPOD","tags":["Black","L"]},{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNPT1B0XL","print_provider":"SwiftPOD","tags":["Black","XL"]}]
Wed Aug 26 2020 23:51:25 GMT+0300 (EEST);1827418.10973;on-hold;null;1;7228612;1;5385;800;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"002-004-001","print_provider":"Monster Digital ","tags":["S","Black"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"002-004-001","print_provider":"Monster Digital ","tags":["S","Black"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"002-004-001","print_provider":"Monster Digital ","tags":["S","Black"]}]
Sun Aug 09 2020 05:47:15 GMT+0300 (EEST);1280396.22338;fulfilled;null;1;6795017;4;1999;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-002-004","print_provider":"Monster Digital ","tags":[" White","XL"]}]
Tue Aug 18 2020 05:08:23 GMT+0300 (EEST);1173156.1225;fulfilled;null;1;6698673;4;2198;480;[{"quantity":1,"print_provider_id":43,"print_provider_sku":"Nextlevel-1533-HeatherGrey-M","print_provider":"Stoked On Printing","tags":["Heather Grey","M"]}]
Wed Aug 26 2020 21:14:41 GMT+0300 (EEST);1874600.1;on-hold;shipping_restrictions;1;7265850;2;10732;1700;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]},{"quantity":1,"print_provider_id":1,"print_provider_sku":"mug10ozlowball","print_provider":"SPOKE Custom Products","tags":["10oz"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SBPSML","print_provider":"MWW On Demand","tags":["Small"]}]
Sat Aug 08 2020 19:45:23 GMT+0300 (EEST);1827418.7016;on-hold;null;1;7228612;1;5385;800;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"002-002-004","print_provider":"Monster Digital ","tags":["XL"," White"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"002-002-004","print_provider":"Monster Digital ","tags":["XL"," White"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"002-004-004","print_provider":"Monster Digital ","tags":["XL","Black"]}]
Thu Aug 06 2020 06:58:29 GMT+0300 (EEST);977010.491;fulfilled;null;1;6518982;4;4790;950;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SBBKPK","print_provider":"MWW On Demand","tags":["One Size"]}]
Thu Aug 20 2020 21:45:02 GMT+0300 (EEST);1505480.25349;on-hold;null;1;5837300;1;745;660;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNGT1B00L","print_provider":"SwiftPOD","tags":["Black","L"]},{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNGT1B00L","print_provider":"SwiftPOD","tags":["Black","L"]}]
Wed Aug 12 2020 01:51:16 GMT+0300 (EEST);1752458.137;fulfilled;null;1;7171328;4;2064;500;[{"quantity":1,"print_provider_id":45,"print_provider_sku":"5000-WHT-2XL","print_provider":"Awkward Styles","tags":[" White","2XL"]}]
Sat Aug 08 2020 05:11:50 GMT+0300 (EEST);1505480.23178;on-hold;null;1;5837300;1;745;660;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNGT1B00L","print_provider":"SwiftPOD","tags":["Black","L"]},{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNGT1B00L","print_provider":"SwiftPOD","tags":["Black","L"]}]
Thu Aug 13 2020 12:05:10 GMT+0300 (EEST);1637403.3806;fulfilled;null;1;7041885;1;3285;400;[{"quantity":1,"print_provider_id":25,"print_provider_sku":"B3005_black_L","print_provider":"DTG2Go","tags":["Black","L"]}]
