order_id,created_at,shop_id,merchant_id
1745499.8927,Fri Aug 07 2020 12:32:58 GMT+0300 (EEST),1,7162848
175607.898,Sun Aug 16 2020 17:55:21 GMT+0300 (EEST),4,5815646
474066.313,Fri Aug 14 2020 01:59:07 GMT+0300 (EEST),2,6083568
1666867.32,Mon Aug 24 2020 03:11:27 GMT+0300 (EEST),1,7104747
1829069.73,Tue Aug 25 2020 20:22:04 GMT+0300 (EEST),1,7229912
1813299.48,Thu Aug 13 2020 22:28:28 GMT+0300 (EEST),9,7217725
831615.2761,Thu Aug 13 2020 17:35:58 GMT+0300 (EEST),2,6386145
511992.417,Tue Aug 25 2020 07:25:28 GMT+0300 (EEST),4,6115263
417344.224,Thu Aug 20 2020 21:02:29 GMT+0300 (EEST),1,6036260
1537885.95,Thu Aug 20 2020 16:27:53 GMT+0300 (EEST),2,7002344
1286578.14708,Sat Aug 15 2020 02:48:50 GMT+0300 (EEST),1,6800360
429093.3411,Mon Aug 10 2020 13:44:16 GMT+0300 (EEST),4,6046074
1687438.936,Thu Aug 27 2020 10:41:27 GMT+0300 (EEST),4,7084134
1601152.2,Wed Aug 19 2020 09:03:17 GMT+0300 (EEST),4,7053136
1761288.55,Fri Aug 28 2020 03:08:44 GMT+0300 (EEST),1,7111366
1637403.4505,Fri Aug 21 2020 12:50:29 GMT+0300 (EEST),1,7041885
457566.424,Fri Aug 07 2020 21:47:52 GMT+0300 (EEST),1,6069798
1758754.61,Tue Aug 25 2020 08:11:25 GMT+0300 (EEST),4,7176241
1013589.1916,Sat Aug 08 2020 05:37:24 GMT+0300 (EEST),4,6552879
1898002.1,Wed Aug 19 2020 22:15:29 GMT+0300 (EEST),2,7183560
1866496.5,Wed Aug 05 2020 21:33:09 GMT+0300 (EEST),3,7259261
1689372.299,Tue Aug 25 2020 07:34:25 GMT+0300 (EEST),4,7084134
1505480.23081,Fri Aug 07 2020 08:32:43 GMT+0300 (EEST),1,5837300
1663376.35,Sat Aug 22 2020 05:56:01 GMT+0300 (EEST),2,7101973
1373643.84,Sat Aug 22 2020 07:39:31 GMT+0300 (EEST),4,6866015
1359455.366,Sat Aug 15 2020 09:21:34 GMT+0300 (EEST),2,6854309
1735645.31,Mon Aug 17 2020 10:09:15 GMT+0300 (EEST),1,7158305
1445480.105,Tue Aug 25 2020 18:43:40 GMT+0300 (EEST),2,6824890
1732364.208,Thu Aug 27 2020 05:59:33 GMT+0300 (EEST),4,7155781
1733075.1,Tue Aug 04 2020 15:46:26 GMT+0300 (EEST),2,7156339
1838456.19,Mon Aug 17 2020 03:15:31 GMT+0300 (EEST),4,7237226
1871422.6,Thu Aug 13 2020 19:47:48 GMT+0300 (EEST),1,7263228
1863968.21,Thu Aug 13 2020 18:05:37 GMT+0300 (EEST),1,7257247
1286578.12912,Wed Aug 12 2020 16:08:02 GMT+0300 (EEST),1,6800360
1849345.1399,Fri Aug 14 2020 12:25:44 GMT+0300 (EEST),4,7245698
1440065.634,Thu Aug 20 2020 09:55:51 GMT+0300 (EEST),4,6924420
1225155.6196,Wed Aug 26 2020 18:23:25 GMT+0300 (EEST),2,6246822
728421.4461,Fri Aug 28 2020 04:33:38 GMT+0300 (EEST),4,6115383
1709019.55,Wed Aug 12 2020 22:50:13 GMT+0300 (EEST),4,7137710
1673961.1406,Tue Aug 11 2020 10:08:53 GMT+0300 (EEST),2,7110287
1040847.1893,Thu Aug 27 2020 06:43:23 GMT+0300 (EEST),4,5961866
882774.20181,Mon Aug 17 2020 14:42:41 GMT+0300 (EEST),1,6432786
1361412.4876,Fri Aug 28 2020 09:48:16 GMT+0300 (EEST),4,6852170
1633993.669,Sat Aug 08 2020 23:46:35 GMT+0300 (EEST),4,7079064
1609626.796,Mon Aug 03 2020 04:45:16 GMT+0300 (EEST),1,6941026
1750891.6,Sat Aug 08 2020 01:37:17 GMT+0300 (EEST),9,7157238
1225155.4974,Mon Aug 03 2020 13:52:57 GMT+0300 (EEST),2,6246822
1800982.3352,Tue Aug 11 2020 10:06:39 GMT+0300 (EEST),1,7208306
1841639.19,Wed Aug 12 2020 22:23:39 GMT+0300 (EEST),1,7239697
1290056.18078,Sun Aug 09 2020 13:40:31 GMT+0300 (EEST),2,6803300
1369232.768,Thu Aug 20 2020 22:10:37 GMT+0300 (EEST),11,17869
154775.4105,Mon Aug 03 2020 16:40:33 GMT+0300 (EEST),2,5795831
249755.296,Sun Aug 02 2020 03:20:47 GMT+0300 (EEST),1,5886281
1653503.86,Sat Aug 22 2020 17:50:49 GMT+0300 (EEST),1,6024293
1559676.7797,Wed Aug 26 2020 11:20:59 GMT+0300 (EEST),2,7019548
400691.49,Fri Aug 14 2020 18:55:19 GMT+0300 (EEST),2,5876312
1775133.1,Thu Aug 06 2020 00:21:48 GMT+0300 (EEST),2,7188677
1854295.51,Wed Aug 05 2020 17:11:17 GMT+0300 (EEST),1,6909143
1658138.36,Tue Aug 04 2020 02:56:18 GMT+0300 (EEST),4,7087516
105752.88643,Sat Aug 22 2020 05:53:27 GMT+0300 (EEST),1,5755049
1655239.318,Fri Aug 14 2020 21:32:25 GMT+0300 (EEST),4,7093393
1505480.23206,Sat Aug 08 2020 16:07:48 GMT+0300 (EEST),1,5837300
680871.2884,Mon Aug 10 2020 14:21:00 GMT+0300 (EEST),2,6255084
1368038.15,Sat Aug 01 2020 22:32:11 GMT+0300 (EEST),7,6861742
980115.65,Sun Aug 16 2020 22:04:49 GMT+0300 (EEST),1,6510129
1899971.11,Sat Aug 22 2020 11:02:27 GMT+0300 (EEST),1,7286790
1831511.347,Fri Aug 28 2020 04:23:40 GMT+0300 (EEST),4,7231798
1363822.22,Sat Aug 01 2020 22:15:21 GMT+0300 (EEST),4,6858051
1617880.3453,Tue Aug 25 2020 14:03:36 GMT+0300 (EEST),4,5834057
1782844.873,Thu Aug 13 2020 17:29:35 GMT+0300 (EEST),2,7194519
1719228.645,Fri Aug 21 2020 05:41:22 GMT+0300 (EEST),4,7134016
1569600.182,Sat Aug 01 2020 13:04:43 GMT+0300 (EEST),2,7027438
1505480.25054,Wed Aug 19 2020 23:43:58 GMT+0300 (EEST),1,5837300
1831461.66,Wed Aug 12 2020 17:45:55 GMT+0300 (EEST),7,7140259
1132005.2482,Fri Aug 07 2020 08:23:00 GMT+0300 (EEST),1,6661362
1032666.795,Thu Aug 13 2020 06:25:02 GMT+0300 (EEST),2,6570564
1815963.6,Sat Aug 08 2020 08:37:25 GMT+0300 (EEST),4,7219777
1572208.45,Fri Aug 21 2020 01:37:47 GMT+0300 (EEST),1,7029578
1476403.6189,Thu Aug 27 2020 13:10:19 GMT+0300 (EEST),2,6953897
1827418.10796,Wed Aug 26 2020 02:37:23 GMT+0300 (EEST),1,7228612
239237.6433,Sun Aug 16 2020 04:58:39 GMT+0300 (EEST),4,5876312
1549940.589,Sun Aug 09 2020 04:58:32 GMT+0300 (EEST),2,7011868
1554423.34,Thu Aug 20 2020 07:43:21 GMT+0300 (EEST),2,7015423
1581320.2267,Thu Aug 06 2020 01:19:26 GMT+0300 (EEST),4,7036902
1334010.133,Tue Aug 18 2020 13:33:20 GMT+0300 (EEST),4,6837363
1824947.113,Thu Aug 13 2020 19:49:46 GMT+0300 (EEST),6,7192515
1454388.66,Mon Aug 10 2020 20:40:33 GMT+0300 (EEST),1,6936716
1318118.831,Thu Aug 27 2020 19:02:13 GMT+0300 (EEST),4,6095067
931509.18,Tue Aug 25 2020 05:06:49 GMT+0300 (EEST),2,6476910
1712347.13,Sat Aug 01 2020 12:11:39 GMT+0300 (EEST),4,7140272
1706012.82,Sat Aug 08 2020 01:28:25 GMT+0300 (EEST),4,7135356
1898677.7,Fri Aug 21 2020 00:42:09 GMT+0300 (EEST),2,7285704
1673954.2299,Tue Aug 11 2020 03:13:05 GMT+0300 (EEST),2,7110280
1313693.6602,Fri Aug 21 2020 07:26:20 GMT+0300 (EEST),4,6822918
1831176.11,Fri Aug 14 2020 10:26:28 GMT+0300 (EEST),4,7231539
1808893.121,Thu Aug 13 2020 12:44:09 GMT+0300 (EEST),1,7214351
1849345.1878,Thu Aug 20 2020 05:08:31 GMT+0300 (EEST),4,7245698
1750015.848,Tue Aug 18 2020 09:16:32 GMT+0300 (EEST),1,7169489
747999.254,Sun Aug 16 2020 23:15:07 GMT+0300 (EEST),2,6310458
1914444.3,Tue Aug 11 2020 23:12:39 GMT+0300 (EEST),1,7298900
73270.4808,Thu Aug 27 2020 06:14:03 GMT+0300 (EEST),1,2071
1610302.13865,Sat Aug 08 2020 10:52:09 GMT+0300 (EEST),2,7054122
1935597.107,Sat Aug 22 2020 20:13:44 GMT+0300 (EEST),9,7316661
1654117.1189,Tue Aug 11 2020 04:25:37 GMT+0300 (EEST),4,7094765
1775207.1639,Tue Aug 04 2020 07:55:29 GMT+0300 (EEST),1,5918725
1731685.58,Fri Aug 28 2020 00:08:25 GMT+0300 (EEST),4,7155242
782352.8,Tue Aug 18 2020 08:40:45 GMT+0300 (EEST),2,6341307
1294851.3702,Fri Aug 21 2020 00:53:08 GMT+0300 (EEST),4,6807347
1645636.214,Wed Aug 12 2020 17:26:40 GMT+0300 (EEST),2,7088144
1673961.157,Mon Aug 24 2020 07:11:21 GMT+0300 (EEST),2,7110287
1927657.16,Fri Aug 28 2020 05:54:28 GMT+0300 (EEST),4,7310240
1427306.2678,Sat Aug 08 2020 12:47:18 GMT+0300 (EEST),2,6913422
1455496.8562,Mon Aug 10 2020 12:25:18 GMT+0300 (EEST),2,6937671
1776133.22173,Fri Aug 21 2020 20:36:55 GMT+0300 (EEST),1,7063690
1771680.69,Fri Aug 07 2020 05:06:18 GMT+0300 (EEST),4,7186061
1500295.727,Thu Aug 27 2020 09:42:20 GMT+0300 (EEST),4,6972742
1596360.361,Fri Aug 21 2020 01:51:56 GMT+0300 (EEST),2,7049225
1780351.1,Fri Aug 21 2020 14:58:31 GMT+0300 (EEST),2,7192637
1476370.7115,Mon Aug 10 2020 11:24:12 GMT+0300 (EEST),2,6953872
1863968.233,Tue Aug 25 2020 08:20:48 GMT+0300 (EEST),1,7257247
1427306.235,Tue Aug 04 2020 10:04:34 GMT+0300 (EEST),2,6913422
1363741.56,Mon Aug 10 2020 16:10:52 GMT+0300 (EEST),2,6857973
1427501.317,Mon Aug 03 2020 09:39:17 GMT+0300 (EEST),4,6912615
1884955.9,Fri Aug 07 2020 09:58:32 GMT+0300 (EEST),4,7266129
1939064.19,Sat Aug 22 2020 03:11:31 GMT+0300 (EEST),4,7319510
1499068.479,Wed Aug 26 2020 23:39:07 GMT+0300 (EEST),2,6971733
715812.3046,Wed Aug 12 2020 05:39:26 GMT+0300 (EEST),1,6283575
1748864.29,Sun Aug 02 2020 04:19:38 GMT+0300 (EEST),4,7168599
457578.302,Thu Aug 06 2020 10:09:29 GMT+0300 (EEST),4,6069804
1646151.4,Wed Aug 05 2020 06:52:14 GMT+0300 (EEST),4,7088562
1526053.3543,Thu Aug 13 2020 09:11:09 GMT+0300 (EEST),2,6451719
1716697.2,Mon Aug 10 2020 23:18:24 GMT+0300 (EEST),4,7120195
1777110.169,Fri Aug 21 2020 18:32:16 GMT+0300 (EEST),1,7188424
1814585.248,Sat Aug 22 2020 01:31:28 GMT+0300 (EEST),4,7218086
1769022.29,Sun Aug 02 2020 19:41:22 GMT+0300 (EEST),4,7184068
403127.429,Thu Aug 27 2020 07:18:54 GMT+0300 (EEST),4,6024452
1442918.3,Wed Aug 12 2020 16:57:03 GMT+0300 (EEST),1,6926901
1840791.136,Sun Aug 23 2020 11:24:29 GMT+0300 (EEST),4,7239032
105752.83362,Mon Aug 03 2020 20:24:25 GMT+0300 (EEST),1,5755049
1720864.1714,Fri Aug 21 2020 01:28:52 GMT+0300 (EEST),4,7146820
1530286.25,Sat Aug 08 2020 14:52:07 GMT+0300 (EEST),1,6996325
1173156.1234,Fri Aug 21 2020 19:26:04 GMT+0300 (EEST),2,6698673
1883396.11,Mon Aug 24 2020 05:35:29 GMT+0300 (EEST),4,7104591
1747770.374,Sun Aug 09 2020 17:31:15 GMT+0300 (EEST),2,7167770
1691096.752,Sun Aug 09 2020 09:09:21 GMT+0300 (EEST),4,7084134
1848420.365,Tue Aug 11 2020 11:38:58 GMT+0300 (EEST),4,7242701
1674237.2941,Sun Aug 09 2020 09:15:56 GMT+0300 (EEST),2,7110501
1499270.79289,Mon Aug 10 2020 17:38:49 GMT+0300 (EEST),1,6799169
1905551.3,Sat Aug 08 2020 08:36:41 GMT+0300 (EEST),2,7291442
715812.4049,Fri Aug 28 2020 16:16:16 GMT+0300 (EEST),2,6283575
1272418.219,Fri Aug 14 2020 19:38:47 GMT+0300 (EEST),2,6787989
1674241.428,Tue Aug 18 2020 12:00:21 GMT+0300 (EEST),2,7110495
1445722.4581,Fri Aug 21 2020 07:19:34 GMT+0300 (EEST),2,6929340
1775179.504,Mon Aug 17 2020 15:53:16 GMT+0300 (EEST),1,7188715
1559676.6763,Mon Aug 03 2020 18:22:42 GMT+0300 (EEST),6,7019548
1654117.1038,Thu Aug 06 2020 12:07:59 GMT+0300 (EEST),2,7094765
1899699.11,Thu Aug 06 2020 04:14:28 GMT+0300 (EEST),1,7285851
511992.33,Sun Aug 16 2020 23:23:27 GMT+0300 (EEST),4,6115263
1409941.17459,Tue Aug 11 2020 06:19:06 GMT+0300 (EEST),2,6898316
1477168.75,Mon Aug 10 2020 05:37:27 GMT+0300 (EEST),1,6937585
904416.10265,Wed Aug 12 2020 06:35:27 GMT+0300 (EEST),2,6246822
1642292.5545,Wed Aug 05 2020 03:30:37 GMT+0300 (EEST),4,7085530
447465.2422,Thu Aug 06 2020 10:06:39 GMT+0300 (EEST),4,6046074
1687438.76,Tue Aug 11 2020 03:43:30 GMT+0300 (EEST),4,7084134
1776133.16261,Mon Aug 10 2020 02:11:43 GMT+0300 (EEST),1,7063690
1579939.425,Fri Aug 21 2020 03:17:13 GMT+0300 (EEST),4,7035819
1474277.3944,Sun Aug 23 2020 01:11:36 GMT+0300 (EEST),1,6940061
1746330.612,Thu Aug 27 2020 12:54:59 GMT+0300 (EEST),2,7166666
1758275.25,Tue Aug 04 2020 17:31:34 GMT+0300 (EEST),2,7175875
464460.11427,Mon Aug 24 2020 07:02:55 GMT+0300 (EEST),4,6075576
1505480.22837,Tue Aug 04 2020 20:27:02 GMT+0300 (EEST),1,5837300
1494586.187,Tue Aug 25 2020 08:47:27 GMT+0300 (EEST),4,6968191
1369819.603,Sun Aug 16 2020 14:23:21 GMT+0300 (EEST),4,6863250
1863731.209,Tue Aug 18 2020 06:44:16 GMT+0300 (EEST),4,7257056
1438591.121,Sun Aug 09 2020 21:30:10 GMT+0300 (EEST),3,6923144
1286578.1462,Fri Aug 14 2020 23:02:38 GMT+0300 (EEST),1,6800360
1941805.28,Sun Aug 23 2020 17:37:52 GMT+0300 (EEST),1,7321090
1761396.2922,Thu Aug 06 2020 18:34:14 GMT+0300 (EEST),2,7178298
604146.57,Tue Aug 11 2020 14:44:26 GMT+0300 (EEST),2,6179169
474066.3407,Thu Aug 20 2020 23:03:17 GMT+0300 (EEST),2,6083568
1702634.578,Tue Aug 11 2020 06:30:52 GMT+0300 (EEST),1,7132735
1736755.1,Fri Aug 14 2020 22:07:34 GMT+0300 (EEST),4,7159188
274541.351,Mon Aug 03 2020 09:10:31 GMT+0300 (EEST),2,15550
1673954.2779,Fri Aug 28 2020 09:39:17 GMT+0300 (EEST),2,7110280
1417458.5633,Tue Aug 04 2020 10:42:38 GMT+0300 (EEST),2,6517071
1810715.557,Mon Aug 10 2020 17:58:26 GMT+0300 (EEST),4,7204634
1672113.31,Tue Aug 11 2020 04:54:25 GMT+0300 (EEST),2,7078909
1762208.9185,Sun Aug 02 2020 17:38:27 GMT+0300 (EEST),1,7178920
1280396.20288,Sun Aug 02 2020 03:59:13 GMT+0300 (EEST),4,6795017
1720864.1219,Mon Aug 10 2020 00:28:13 GMT+0300 (EEST),4,7146820
1497523.104,Mon Aug 03 2020 18:31:29 GMT+0300 (EEST),2,6970537
1417712.3503,Mon Aug 24 2020 01:40:01 GMT+0300 (EEST),4,6905120
1761396.3255,Wed Aug 12 2020 15:04:28 GMT+0300 (EEST),2,7178298
1828967.6,Wed Aug 12 2020 15:52:48 GMT+0300 (EEST),1,7229829
756450.1962,Tue Aug 11 2020 16:57:31 GMT+0300 (EEST),2,6317886
695286.245,Fri Aug 14 2020 06:29:32 GMT+0300 (EEST),1,6266727
679101.326,Wed Aug 05 2020 12:45:18 GMT+0300 (EEST),2,6253602
1795065.503,Mon Aug 03 2020 19:26:05 GMT+0300 (EEST),1,7203822
1508043.1581,Mon Aug 17 2020 06:45:59 GMT+0300 (EEST),2,6046074
1796840.163,Wed Aug 05 2020 00:03:26 GMT+0300 (EEST),4,7205157
1831461.76,Sun Aug 16 2020 19:48:41 GMT+0300 (EEST),7,7140259
1447751.3482,Tue Aug 25 2020 06:13:46 GMT+0300 (EEST),2,6931075
123752.11364,Mon Aug 24 2020 15:03:41 GMT+0300 (EEST),1,5778110
1720864.1764,Fri Aug 21 2020 08:23:32 GMT+0300 (EEST),4,7146820
1772613.22,Sun Aug 02 2020 02:52:52 GMT+0300 (EEST),1,6835021
1711280.2,Sun Aug 02 2020 04:51:26 GMT+0300 (EEST),4,7139437
1005555.1375,Fri Aug 14 2020 21:14:27 GMT+0300 (EEST),4,5933421
1849345.1573,Sat Aug 15 2020 22:08:57 GMT+0300 (EEST),4,7245698
1806932.114,Mon Aug 03 2020 03:55:27 GMT+0300 (EEST),4,7212841
1372757.1916,Wed Aug 26 2020 08:22:58 GMT+0300 (EEST),4,6690402
1691096.66,Mon Aug 03 2020 02:24:27 GMT+0300 (EEST),4,7084134
1773873.62,Fri Aug 28 2020 16:24:35 GMT+0300 (EEST),1,7187723
585954.5205,Mon Aug 10 2020 12:18:43 GMT+0300 (EEST),2,6177219
1684289.1027,Mon Aug 17 2020 18:17:37 GMT+0300 (EEST),2,7118466
403127.44,Fri Aug 28 2020 16:24:30 GMT+0300 (EEST),4,6024452
1762208.9102,Sun Aug 02 2020 07:38:04 GMT+0300 (EEST),1,7178920
1728666.4,Mon Aug 10 2020 02:52:55 GMT+0300 (EEST),2,7152859
1505480.25895,Sat Aug 22 2020 15:41:42 GMT+0300 (EEST),1,5837300
394112.5,Tue Aug 04 2020 19:24:13 GMT+0300 (EEST),2,26146
1268747.95,Mon Aug 17 2020 02:08:32 GMT+0300 (EEST),1,6784645
1761233.4,Sat Aug 15 2020 20:19:06 GMT+0300 (EEST),1,7178177
1280396.20282,Sun Aug 02 2020 03:58:59 GMT+0300 (EEST),4,6795017
1493933.639,Fri Aug 14 2020 02:58:20 GMT+0300 (EEST),1,6771683
1286578.17651,Thu Aug 27 2020 22:44:44 GMT+0300 (EEST),1,6800360
1439906.365,Tue Aug 18 2020 22:41:41 GMT+0300 (EEST),1,6924293
1830156.793,Fri Aug 07 2020 06:02:23 GMT+0300 (EEST),1,6618570
1280396.23287,Fri Aug 21 2020 01:49:59 GMT+0300 (EEST),4,6795017
1609909.533,Mon Aug 10 2020 20:12:12 GMT+0300 (EEST),1,7060222
1745499.8624,Tue Aug 04 2020 11:50:35 GMT+0300 (EEST),1,7162848
1836915.34,Mon Aug 17 2020 12:27:23 GMT+0300 (EEST),4,7235943
1800982.3936,Sat Aug 15 2020 08:30:59 GMT+0300 (EEST),1,7208306
1435301.986,Fri Aug 28 2020 14:28:54 GMT+0300 (EEST),2,6920333
1859989.5,Mon Aug 24 2020 19:56:00 GMT+0300 (EEST),2,7254066
605523.532,Sun Aug 23 2020 09:05:45 GMT+0300 (EEST),4,6188337
1885398.77,Sat Aug 08 2020 01:21:20 GMT+0300 (EEST),1,6200037
882774.19096,Sun Aug 09 2020 23:14:54 GMT+0300 (EEST),1,6432786
1769925.144,Sat Aug 22 2020 16:23:21 GMT+0300 (EEST),1,7176027
1761396.3183,Tue Aug 11 2020 16:50:11 GMT+0300 (EEST),2,7178298
1831038.573,Wed Aug 12 2020 03:43:39 GMT+0300 (EEST),4,7230316
1803328.206,Fri Aug 14 2020 07:29:46 GMT+0300 (EEST),2,7210088
1736147.1595,Tue Aug 25 2020 12:57:55 GMT+0300 (EEST),1,7041885
1785316.1,Mon Aug 10 2020 15:51:07 GMT+0300 (EEST),2,7196403
1137012.14,Sun Aug 02 2020 00:21:22 GMT+0300 (EEST),2,6665916
1432899.582,Thu Aug 20 2020 09:45:15 GMT+0300 (EEST),4,6911447
1746244.221,Wed Aug 12 2020 21:42:37 GMT+0300 (EEST),2,7166595
1424698.6083,Wed Aug 19 2020 06:36:55 GMT+0300 (EEST),2,6911159
1624274.781,Mon Aug 03 2020 04:44:36 GMT+0300 (EEST),4,7071527
1819701.16,Fri Aug 21 2020 13:06:43 GMT+0300 (EEST),2,7222573
1856700.9,Fri Aug 07 2020 22:43:55 GMT+0300 (EEST),2,7233685
1526053.3596,Mon Aug 17 2020 06:37:55 GMT+0300 (EEST),2,6451719
1432033.156,Mon Aug 10 2020 04:43:30 GMT+0300 (EEST),4,6863923
1619231.884,Wed Aug 12 2020 04:22:25 GMT+0300 (EEST),1,7067617
1304282.4315,Thu Aug 20 2020 13:04:28 GMT+0300 (EEST),2,6815421
1344606.233,Thu Aug 06 2020 20:15:35 GMT+0300 (EEST),2,6844194
1493933.5635,Tue Aug 04 2020 04:49:17 GMT+0300 (EEST),1,6771683
1747770.292,Sat Aug 01 2020 23:12:33 GMT+0300 (EEST),2,7167770
295461.36,Sat Aug 01 2020 20:50:33 GMT+0300 (EEST),2,5929863
1636046.66,Fri Aug 28 2020 12:08:01 GMT+0300 (EEST),4,7080685
1752556.12,Wed Aug 26 2020 09:18:14 GMT+0300 (EEST),4,6696555
1851902.1,Sun Aug 09 2020 03:08:09 GMT+0300 (EEST),2,7247703
1690500.225,Fri Aug 21 2020 17:23:35 GMT+0300 (EEST),4,7123331
585954.5243,Thu Aug 20 2020 00:55:52 GMT+0300 (EEST),2,6177219
1505665.8,Wed Aug 05 2020 03:37:24 GMT+0300 (EEST),1,6976961
1844566.1,Fri Aug 07 2020 17:57:50 GMT+0300 (EEST),2,7241998
1449089.193,Wed Aug 05 2020 17:38:07 GMT+0300 (EEST),1,6932206
1734409.14,Mon Aug 17 2020 13:49:02 GMT+0300 (EEST),2,7157372
1825568.2575,Sun Aug 23 2020 05:05:45 GMT+0300 (EEST),4,7227174
481203.43,Thu Aug 27 2020 08:30:18 GMT+0300 (EEST),2,6089652
1493933.6158,Wed Aug 12 2020 03:14:00 GMT+0300 (EEST),1,6771683
796692.82,Thu Aug 27 2020 05:39:41 GMT+0300 (EEST),3,6228039
628590.15031,Sun Aug 23 2020 08:18:15 GMT+0300 (EEST),2,6212343
1867269.17,Sun Aug 16 2020 06:36:18 GMT+0300 (EEST),4,7259868
1389409.13214,Thu Aug 20 2020 06:35:23 GMT+0300 (EEST),6,1819516
1772051.9,Fri Aug 28 2020 07:25:24 GMT+0300 (EEST),4,7186355
1869538.5,Tue Aug 04 2020 07:11:20 GMT+0300 (EEST),2,7261666
516066.39145,Thu Aug 13 2020 04:46:56 GMT+0300 (EEST),1,6118692
1404488.1082,Sat Aug 08 2020 01:18:24 GMT+0300 (EEST),1,6893518
1955190.1,Tue Aug 25 2020 11:22:50 GMT+0300 (EEST),2,7332843
1499270.81727,Sun Aug 16 2020 17:29:22 GMT+0300 (EEST),1,6799169
1863109.39,Mon Aug 24 2020 10:45:28 GMT+0300 (EEST),2,7256568
1806140.243,Wed Aug 05 2020 10:59:30 GMT+0300 (EEST),2,6742800
1775265.75,Tue Aug 25 2020 21:45:20 GMT+0300 (EEST),4,7188770
1762208.14043,Thu Aug 20 2020 15:56:28 GMT+0300 (EEST),1,7178920
739698.1084,Sun Aug 16 2020 14:04:03 GMT+0300 (EEST),4,6255084
1795244.353,Mon Aug 10 2020 20:30:55 GMT+0300 (EEST),1,7115316
1124937.3105,Sat Aug 01 2020 22:17:31 GMT+0300 (EEST),1,6655011
1684289.1093,Tue Aug 25 2020 06:08:26 GMT+0300 (EEST),2,7118466
1220424.102,Wed Aug 26 2020 10:11:39 GMT+0300 (EEST),4,6690402
1619823.126,Wed Aug 26 2020 07:55:26 GMT+0300 (EEST),4,7063355
1226358.296,Thu Aug 20 2020 10:23:09 GMT+0300 (EEST),4,6067488
1325831.712,Wed Aug 26 2020 13:06:24 GMT+0300 (EEST),2,5900409
617379.2513,Tue Aug 11 2020 04:35:30 GMT+0300 (EEST),4,6203280
1372635.139,Tue Aug 04 2020 03:19:15 GMT+0300 (EEST),4,6865735
264054.8349,Mon Aug 03 2020 09:51:50 GMT+0300 (EEST),4,5828399
1607674.42,Mon Aug 17 2020 10:12:32 GMT+0300 (EEST),4,7058003
1752041.419,Sat Aug 08 2020 10:20:22 GMT+0300 (EEST),1,7008352
1589409.3131,Thu Aug 27 2020 00:56:36 GMT+0300 (EEST),1,7038510
1280396.22527,Mon Aug 10 2020 08:10:38 GMT+0300 (EEST),4,6795017
1145778.4195,Sat Aug 15 2020 04:26:02 GMT+0300 (EEST),4,6671601
1410147.19987,Sat Aug 08 2020 08:45:41 GMT+0300 (EEST),2,6898499
900972.14,Fri Aug 28 2020 03:39:57 GMT+0300 (EEST),2,6449106
1690257.113,Fri Aug 07 2020 20:26:30 GMT+0300 (EEST),1,7123139
1786167.12,Fri Aug 07 2020 23:27:15 GMT+0300 (EEST),4,7197039
1304282.4383,Wed Aug 26 2020 10:33:13 GMT+0300 (EEST),2,6815421
1849345.529,Wed Aug 05 2020 22:02:38 GMT+0300 (EEST),4,7245698
547431.2286,Thu Aug 27 2020 12:32:20 GMT+0300 (EEST),2,6144891
1824332.46,Thu Aug 27 2020 18:35:21 GMT+0300 (EEST),1,7226205
1688105.493,Mon Aug 03 2020 02:16:25 GMT+0300 (EEST),2,7121505
1748777.1307,Sun Aug 09 2020 22:54:07 GMT+0300 (EEST),1,7029022
1505894.187,Fri Aug 07 2020 00:08:35 GMT+0300 (EEST),4,6977181
1754110.111,Sun Aug 09 2020 02:03:27 GMT+0300 (EEST),2,7172604
647769.104,Mon Aug 17 2020 06:47:23 GMT+0300 (EEST),2,6227949
1848863.209,Mon Aug 24 2020 19:58:14 GMT+0300 (EEST),3,7074115
1534896.165,Wed Aug 19 2020 08:11:21 GMT+0300 (EEST),1,7000011
1674241.31,Fri Aug 07 2020 12:13:44 GMT+0300 (EEST),4,7110495
1799124.76,Tue Aug 04 2020 01:52:24 GMT+0300 (EEST),2,6918820
1559676.7597,Tue Aug 18 2020 13:44:17 GMT+0300 (EEST),6,7019548
1688303.4,Fri Aug 14 2020 19:15:14 GMT+0300 (EEST),2,7121648
1584062.1632,Sat Aug 22 2020 05:46:10 GMT+0300 (EEST),1,7039132
1771335.24,Thu Aug 27 2020 10:59:31 GMT+0300 (EEST),4,7167735
1121331.151,Tue Aug 25 2020 20:56:38 GMT+0300 (EEST),2,6244212
904416.10089,Mon Aug 10 2020 07:20:36 GMT+0300 (EEST),2,6246822
1720610.258,Tue Aug 25 2020 11:08:52 GMT+0300 (EEST),1,7146619
1800982.4038,Sat Aug 15 2020 11:38:28 GMT+0300 (EEST),1,7208306
1427306.3881,Thu Aug 27 2020 12:42:12 GMT+0300 (EEST),2,6913422
1911536.2,Sun Aug 09 2020 00:41:59 GMT+0300 (EEST),2,7296399
1788927.263,Tue Aug 18 2020 16:18:40 GMT+0300 (EEST),1,7199152
1747209.3,Thu Aug 20 2020 20:04:49 GMT+0300 (EEST),4,7167349
1286578.1178,Tue Aug 04 2020 19:21:02 GMT+0300 (EEST),1,6800360
1777229.147,Thu Aug 13 2020 08:09:12 GMT+0300 (EEST),1,7190235
1286578.14131,Fri Aug 14 2020 00:32:37 GMT+0300 (EEST),1,6800360
