order_id,print_provider_id,print_provider_sku,quantity
1899113.42,10,20596,1
1782263.1,29,001-004-002,1
1687438.878,3,5000_WHITE_M,1
1756155.48,43,Gildan-5000-Black-M,1
1851753.4,10,20596,2
1851753.4,10,20596,2
691551.5,29,001-004-001,1
1669077.76,3,18500_BLACK_L,1
1474551.4702,3,3600_BLACK_2XL,1
1499270.80465,29,002-018-003,1
1499270.80465,29,002-012-003,1
1499270.80465,29,011-012-003,1
1673961.126,29,001-004-003,1
1712002.152,10,20596,1
1033983.407,10,PRT-GEN-SPF6TZB,1
1087158.46,29,001-002-003,1
1449173.1568,3,18000_LIGHT_PINK_2XL,1
1590042.1855,29,011-004-003,1
1779187.14,3,3001_SOLID_BLACK_BLEND_2XL,1
1779187.14,10,20596,1
1779187.14,3,3001_SOLID_BLACK_BLEND_L,1
1779187.14,1,spiral6x8ruled,1
1779187.14,3,3001_SOLID_BLACK_BLEND_L,2
1508043.1472,3,5000_BLACK_M,1
1508043.1472,3,5000_BLACK_L,1
1707640.234,29,022-054-004,1
886476.47,1,mug20oztumbler,1
1280396.20766,29,001-004-004,1
1776133.19729,43,Nextlevel-1533-MidnightNavy-M,1
429093.3349,3,5000_WHITE_XL,1
1309453.6937,29,001-004-004,1
1617880.236,10,20596,2
1482679.1379,10,PRT-GEN-SPSCS3**white,1
1653503.651,29,007-004-002,1
1680604.3234,1,3x3-clear,1
1775207.3217,3,3005_ATHLETIC_HEATHER_XL,1
1684289.825,16,25302,1
1239066.863,29,002-004-004,1
1449381.7455,3,3001_VINTAGE_BLACK_M,1
1577890.2,10,20596,4
1729643.6,29,001-016-002,1
618066.1106,3,5000_WHITE_M,1
1791803.384,1,3x3-white,1
1791803.384,1,4x4-clear,2
1791803.384,3,3001_BLACK_M,1
1860439.243,3,3001_BLACK_XL,1
1422745.65,3,5000_SPORT_GREY_2XL,1
1280396.23667,29,001-002-003,1
1811062.45,3,5000_FOREST_GREEN_L,1
1743276.119,39,UNGT1B3XL,1
1692564.203,29,001-017-007,1
1800982.545,3,3001_HEATHER_ICE_BLUE_S,1
1521731.1059,29,022-062-002,1
1795202.856,10,20596,2
1825568.17,10,20596,1
1439786.3,3,3001_RED_L,1
1720307.1987,3,5000_WHITE_L,1
1775207.2644,39,UNPT2H2XL,1
1705020.57,29,022-004-001,1
1350933.4805,3,3005_HEATHER_TRUE_ROYAL_S,1
1610473.864,3,3001_BLACK_XS,1
1309453.7196,3,5000_WHITE_S,1
1616490.99,1,mug11oz,1
1796288.27,29,022-057-004,1
882774.1855,3,18500_BLACK_L,1
1431506.32,39,UNGT4H00L,1
1720619.309,3,18500_BLACK_L,1
1720619.309,3,5000_WHITE_L,1
1642292.7242,29,022-062-002,1
756450.2336,3,3001_BLACK_S,1
1745499.8185,39,UNGT1B00M,1
789561.1403,3,3001_DEEP_HEATHER_XL,1
1732368.33,16,53174,1
1158240.655,1,3x3-white,1
1013589.1859,10,PRT-GEN-SQG20ZC,1
1013589.1859,10,PRT-GEN-SRB172,1
1919476.3,39,UNPT1B0XL,1
1414822.488,10,20596,1
1827418.9022,29,002-004-003,1
1827418.9022,29,002-004-003,1
1827418.9022,29,002-002-003,1
1827418.9022,29,002-004-003,1
131693.793,1,3x3-white,1
904416.10651,10,PRT-GEN-SWG560,1
812460.3013,3,3001_BLACK_L,1
1702637.756,3,3001_SOFT_PINK_L,1
1577615.48,10,18407,1
1458112.27,39,UNPT1R00L,1
1458112.27,39,UNPT5C00M,1
1515634.1914,39,UNPT1B0XL,1
904416.11012,10,PRT-GEN-SWG560,1
1369232.671,10,20596,1
1369232.671,10,20596,1
1369232.671,10,20596,1
1369232.671,10,20596,1
633431.3315,10,20596,1
1865795.181,3,2000_BLACK_M,1
1810946.1449,3,5000_WHITE_XL,1
1658138.42,1,mug11oz,1
1667356.191,14,CCWSP27,1
882318.102,1,4x4-clear,1
1365112.757,10,PRT-GEN-SW23FI,1
1642292.5622,16,29225,1
1410865.335,10,20596,11
1750902.19,10,20596,1
1756363.114,16,33299,1
1756363.114,39,UNPT1W00L,1
1951705.17,30,38757,1
429093.3432,3,5000_BLACK_M,1
1743592.732,29,001-002-002,1
794238.27742,29,022-025-004,1
794238.27742,29,022-055-004,1
1764405.71,3,3001_ATHLETIC_HEATHER_L,1
1764405.71,39,BBSS1B06M,1
1764405.71,16,29688,1
1764405.71,39,BBSS1W0NB,1
1764405.71,3,3001_BLACK_XL,1
1816236.4,43,BellaCanvas-3001-Black-S,1
1816236.4,43,BellaCanvas-3001-Black-M,1
1816236.4,43,BellaCanvas-3001-Black-L,1
1816236.4,43,BellaCanvas-3001-Black-XL,1
1816236.4,43,BellaCanvas-3001-Black-2XL,1
264054.8869,10,PRT-GEN-SOVG13,1
1231515.3463,29,001-002-003,1
1231515.3463,29,001-002-003,1
1231515.3463,29,001-004-003,1
1231515.3463,29,001-002-003,1
1231515.3463,29,001-004-003,1
1231515.3463,29,001-002-003,1
1231515.3463,29,001-004-003,1
1381642.3572,25,N3900_black_L,1
1381642.3572,25,N3900_Light Olive_M,1
1381642.3572,25,B3001_Soft Pink_M,1
1381642.3572,25,N3900_Forest Green_XL,1
1966121.18,16,44660,1
1966121.18,6,64400L_black_medium,1
1966121.18,16,37069,1
1966121.18,38,Gildan-18500-Black-L,1
1837508.6,27,BC_3001_M_White,1
1803180.35,29,001-002-003,1
934380.151,10,PRT-GEN-SOR24,1
1286578.16924,16,47456,2
152111.1618,6,JH001_purple_medium,1
1831995.3,10,20596,1
1280396.2353,29,001-004-004,1
1866102.229,3,2000_WHITE_M,1
1938039.2,16,49307,1
1224024.38,29,022-025-005,1
1642880.362,16,24463,1
1859249.17,43,Nextlevel-3600-Black-XS,1
1832520.3,29,022-016-001,1
1832520.3,29,022-016-002,1
1832520.3,29,022-016-003,1
1832520.3,29,022-016-004,1
1832520.3,29,022-074-001,1
1832520.3,29,022-074-002,1
1832520.3,29,022-074-003,1
1832520.3,29,022-074-004,1
1832520.3,29,022-004-001,2
1832520.3,29,022-004-002,3
1832520.3,29,022-004-003,3
1832520.3,29,022-004-004,2
1832520.3,3,3001_BLACK_M,1
1832520.3,29,022-002-002,1
1832520.3,29,022-085-002,1
1832520.3,29,022-004-002,1
613620.714,25,11736_Black_M,1
1556202.43,10,PRT-GEN-SOG18,1
1559676.7314,30,38849,1
1427306.3671,2,3416,1
1280396.21502,29,001-004-003,1
1762208.1394,29,022-002-002,1
1762208.1394,29,022-002-003,1
1755304.296,10,20596,1
1515634.2152,3,3001_DEEP_HEATHER_L,1
1849345.508,10,20596,1
1857263.103,10,20596,1
1857263.103,10,20596,1
1776133.13672,43,Nextlevel-1533-MidnightNavy-2XL,1
1776133.13672,43,Nextlevel-1533-Royal-2XL,1
1776133.13672,43,Nextlevel-1533-MidnightNavy-2XL,1
248894.1984,39,WORB4R00M,1
1759301.135,39,UNGT1B00S,1
1759301.135,39,UNGT1B00S,1
1735403.8,3,3001_HEATHER_COLUMBIA_BLUE_M,1
1680542.23,1,3x3-clear,2
1680542.23,1,3x3-clear,1
1680542.23,1,3x3-clear,1
1680542.23,1,3x3-clear,2
1830418.69,3,3001_WHITE_M,1
1085022.299,10,PRT-GEN-SLG18ZC,1
1286578.16123,16,47456,1
1793780.3,1,2x2-white,1
1854295.502,41,711-M-LBL-02M-00093,1
1512201.22,25,N3600_black_M,1
1512201.22,25,N3600_white_M,1
1285009.18,10,PRT-GEN-SWG680,1
1702634.534,2,3419,1
1450772.13,10,20596,1
1676958.1,29,022-002-004,1
1676958.1,29,022-051-004,1
1831038.612,10,20596,1
1775207.277,39,UNPT2H00M,1
1533962.9647,6,heavyweight_black_medium,1
516066.40218,16,48360,1
516066.40218,29,003-001-002,1
516066.40218,29,003-002-002,1
1877392.5,41,722-W-BLK-03L-30147,1
1877392.5,41,722-W-BLK-02M-30146,1
1877392.5,27,BC_6035_2XL_Dark-Grey-Heather,1
1292216.817,3,3001_HEATHER_MAUVE_L,1
1468313.16,10,PRT-GEN-SPFZIP,1
1885398.56,29,002-004-002,1
611133.8882,1,mug20oztumbler,1
1533105.361,25,B8803_True Royal_L,1
1439270.128,10,20596,1
549306.767,34,AS-Colour-5001-Black-2XL,1
1286578.13305,16,47417,1
840243.2566,45,5000-SGRY-3XL,1
1505480.23103,39,UNGT1B2XL,1
1424698.5959,34,Gildan-5000-Black-2XL,1
444798.2264,29,004-003-002,1
1632264.15,25,11736_Black_L,1
1372757.1891,3,3501_BLACK_XL,1
1646423.7,29,022-056-004,1
1476351.6473,29,001-002-003,1
1832160.8,29,003-016-005,1
1336957.6338,29,001-004-003,1
1721638.3,39,MEHD1W0XL,1
1748777.14416,29,002-029-003,1
1948766.1,10,PRT-GEN-SWG680,1
316694.273,33,TRIBE-CREW,1
1445722.4832,29,022-088-003,1
1387802.104,10,20596,1
1387802.104,10,20596,1
1387802.104,10,20596,1
1827418.6757,29,002-002-001,1
1824335.528,3,3001_HEATHER_NAVY_L,1
112139.118653,3,3001_ATHLETIC_HEATHER_XL,1
1709737.333,16,90,1
129110.6168,1,mug11oz,1
1309453.6605,39,UNGT1B0XL,1
1692564.403,29,001-009-003,1
1745499.10699,39,UNGT1B00L,1
1672798.191,29,001-002-002,1
539511.4654,39,UNGT1B2XL,1
1850216.204,39,UNGT1B2XL,1
1286578.13366,16,47417,1
1728779.2487,3,3001_HEATHER_MAUVE_M,1
1744250.1676,2,3422,1
1744250.1676,2,3422,1
1744250.1676,2,3422,1
112139.118635,3,3001_HEATHER_NAVY_XL,1
112139.118635,3,3001_DEEP_HEATHER_XL,1
1706061.78,16,30285,1
902133.121,10,PRT-GEN-SPF12TZ,1
902133.121,39,UNPT1B00L,1
902133.121,39,UNPT1B00L,1
1808923.555,3,3001_SOLID_BLACK_BLEND_XS,1
1776133.18044,39,WORB3H00S,1
165158.207,1,spiral6x8ruled,1
1747705.64,39,UNPT5C00S,1
1560207.2165,3,18500_WHITE_M,1
1265521.86,3,3001_SOFT_PINK_L,1
1436943.795,3,3001_HEATHER_RASPBERRY_XL,1
1436943.795,3,3001_HEATHER_COLUMBIA_BLUE_XL,1
1436943.795,3,3001_HEATHER_MINT_XL,1
1505480.23862,39,UNPT1B3XL,1
324845.5017,1,4x4-clear,1
324845.5017,1,4x4-white,1
1772051.31,29,021-004-004,1
1772051.31,29,022-088-004,1
1560018.2125,3,3005_DARK_GREY_HEATHER_M,1
239237.6138,3,18000_MAROON_2XL,1
1617880.3253,10,20596,1
1689394.1612,3,5000_LIGHT_BLUE_XL,1
1839573.25,42,2000-GILDAN-WHITE-MD,1
1795032.55,10,20596,1
1654117.1124,10,20596,1
1707893.6,29,022-051-004,1
1707893.6,29,022-057-003,1
1707893.6,29,022-009-004,1
1707893.6,29,022-083-003,1
1862051.15,41,715-M-WHT-02M-32446,1
1758233.119,1,spiral6x8ruled,1
1758233.119,1,spiral6x8ruled,1
1758233.119,1,spiral6x8ruled,1
1758233.119,1,spiral6x8ruled,1
1290056.18434,29,001-004-001,1
1508019.137,10,20596,1
1508019.137,10,20596,1
1849743.66,43,Nextlevel-3600-Black-XL,1
677970.2,3,18600_BLACK_XL,1
1286578.1511,16,47456,1
1286578.1639,16,47456,1
1743374.448,39,UNGT1B00S,1
1471766.358,10,PRT-GEN-SPSCSPM**white,1
1856965.132,43,Gildan-64000-Black-XL,1
1856965.132,43,Gildan-64000-Black-2XL,1
112139.11449,3,3001_DARK_GREY_HEATHER_3XL,1
1726785.4,10,20596,1
1726785.4,10,20596,1
1287497.45,10,PRT-GEN-SPA23N,1
1745499.8927,39,UNGT1B00M,1
175607.898,3,3001_BLACK_XL,1
474066.313,3,3005_BLACK_M,1
1666867.32,25,B3001_Pink_M,1
1666867.32,25,B3001_Mint_M,1
1829069.73,43,Gildan-5000-Orange-S,1
1813299.48,3,5000_SPORT_GREY_3XL,1
831615.2761,3,3001_BLACK_M,1
511992.417,10,20596,1
417344.224,10,20596,1
417344.224,10,20596,1
417344.224,10,20596,1
417344.224,10,20596,1
417344.224,10,20596,1
417344.224,10,20596,1
1537885.95,29,001-002-002,1
1286578.14708,16,47417,1
429093.3411,25,11730_Black_M,1
1687438.936,29,001-004-005,1
1601152.2,10,20596,1
1761288.55,29,003-004-003,1
1637403.4505,25,61748_Black_M,1
457566.424,41,711-M-NAT-1XL-00073,1
457566.424,41,711-M-NAT-2XL-00075,1
1758754.61,39,UNGS1B00L,1
1013589.1916,2,3422,1
1898002.1,29,022-016-004,1
1866496.5,1,mug11oz,1
1689372.299,29,001-004-004,1
1505480.23081,39,UNGT1B0XL,1
1505480.23081,39,UNGT1B0XL,1
1663376.35,29,018-039-002,1
1373643.84,29,001-004-002,1
1359455.366,29,001-018-002,1
1735645.31,39,UNPT2H00M,1
1445480.105,3,18500_LIGHT_PINK_L,1
1732364.208,39,UNPT1B0XL,1
1733075.1,3,3001_HEATHER_RASPBERRY_S,1
1838456.19,10,20596,1
1871422.6,1,3x3-magnet,1
1863968.21,10,20596,1
1286578.12912,16,47456,1
1849345.1399,10,20596,1
1849345.1399,10,20596,1
1440065.634,16,90,1
1225155.6196,10,20596,1
728421.4461,25,B3001_charcoal_heather_L,1
1709019.55,1,mug11oz,1
1673961.1406,29,001-002-001,1
1040847.1893,3,3001_ATHLETIC_HEATHER_XL,1
882774.20181,3,5000_NAVY_XL,1
1361412.4876,2,3420,1
1633993.669,29,001-004-003,1
1609626.796,3,3001_WHITE_S,1
1750891.6,41,721-M-BLK-02M-00571,1
1225155.4974,10,PRT-GEN-SW23FI,1
1800982.3352,3,3001_PINK_XL,1
1841639.19,39,UNPT1W3XL,1
1290056.18078,3,5000_BLACK_S,1
1369232.768,10,20596,1
154775.4105,29,001-004-008,1
249755.296,29,022-073-006,1
1653503.86,29,007-004-003,1
1559676.7797,10,PRT-GEN-SLG16B,1
400691.49,3,18500_BLACK_S,4
400691.49,3,18500_BLACK_M,6
400691.49,3,18500_BLACK_L,6
400691.49,3,18500_BLACK_XL,4
400691.49,3,18500_FOREST_GREEN_S,4
400691.49,3,18500_FOREST_GREEN_M,6
400691.49,3,18500_FOREST_GREEN_L,6
400691.49,3,18500_FOREST_GREEN_XL,4
400691.49,3,18500_MAROON_S,4
400691.49,3,18500_MAROON_M,6
400691.49,3,18500_MAROON_L,6
400691.49,3,18500_MAROON_XL,4
400691.49,3,18500_SPORT_GREY_S,4
400691.49,3,18500_SPORT_GREY_M,6
400691.49,3,18500_SPORT_GREY_L,6
400691.49,3,18500_SPORT_GREY_XL,4
1775133.1,3,18000_BLACK_L,1
1775133.1,3,18000_GOLD_L,1
1775133.1,33,TRIBE-CREW,1
1775133.1,6,JH001_arctic_white_large,1
1775133.1,23,1832486_AP-WS-FL-42MM,1
1775133.1,23,1440844_IPX-CS-M,1
1775133.1,10,PRT-GEN-SBPSML,1
1775133.1,14,CCCMH15,1
1775133.1,3,3600_WHITE_L,1
1854295.51,26,180093213,1
1658138.36,1,mug15oz,1
105752.88643,25,B150_natural_black_SM,1
105752.88643,25,G185_Purple_L,1
1655239.318,10,20596,10
1655239.318,10,20596,10
1655239.318,10,20596,4
1655239.318,10,20596,10
1505480.23206,39,UNGT1B2XL,1
1505480.23206,39,UNGT1B2XL,1
680871.2884,3,3001_BLACK_XL,1
1368038.15,10,20596,1
980115.65,16,92,1
980115.65,16,84,1
980115.65,16,45541,1
980115.65,16,45597,1
1899971.11,29,003-004-003,1
1831511.347,10,20596,1
1363822.22,3,3001_WHITE_M,1
1617880.3453,10,20596,1
1782844.873,10,20596,1
1782844.873,10,20596,1
1782844.873,10,20596,1
1782844.873,10,20596,1
1719228.645,10,20596,1
1569600.182,3,5000_NAVY_S,1
1505480.25054,39,UNGT1B00L,1
1505480.25054,39,UNGT1B00L,1
1831461.66,16,92,1
1132005.2482,39,UNPT1W00L,1
1032666.795,39,UNGT1B00M,1
1032666.795,39,UNGT1B0XL,1
1815963.6,10,20596,1
1572208.45,6,heavyweight_navy_large,1
1476403.6189,29,001-002-003,1
1827418.10796,29,002-004-001,1
1827418.10796,29,002-002-001,1
239237.6433,16,87,1
1549940.589,39,UNPT1B00M,1
1554423.34,3,3001_HEATHER_RASPBERRY_M,1
1581320.2267,3,3001_MAROON_XS,1
1334010.133,10,20596,1
1824947.113,9,PR_11oz_Mug,1
1454388.66,16,52430,1
1318118.831,3,3001_WHITE_M,1
931509.18,3,3001_HEATHER_COLUMBIA_BLUE_2XL,1
1712347.13,3,3001_CARDINAL_M,1
1706012.82,3,5000_BLACK_S,1
1898677.7,3,3001_HEATHER_RASPBERRY_M,3
1898677.7,3,3001_HEATHER_RASPBERRY_L,2
1898677.7,3,3001_HEATHER_RASPBERRY_XL,2
1898677.7,3,3001_HEATHER_RASPBERRY_S,1
1673954.2299,29,001-004-001,1
1313693.6602,29,022-004-005,1
1831176.11,3,3001_BLACK_L,1
1808893.121,29,016-037-004,1
1808893.121,29,016-038-004,1
1808893.121,29,016-041-004,1
1849345.1878,10,20596,1
1750015.848,30,3486,1
747999.254,29,002-016-003,1
1914444.3,39,MEHD1B00L,1
73270.4808,29,022-016-004,1
1610302.13865,29,001-002-001,1
1935597.107,10,20596,1
1654117.1189,10,20596,2
1654117.1189,10,20596,2
1775207.1639,3,3001_HEATHER_PEACH_XL,1
1731685.58,51,3001_Vintage-Black_XL,1
782352.8,39,UNGT1B00L,1
1294851.3702,10,PRT-GEN-SPA23N,1
1645636.214,2,564,1
1673961.157,39,UNPT1B3XL,1
1927657.16,10,PRT-GEN-SW23FI,1
1427306.2678,10,20596,1
1455496.8562,39,UNGT1B00M,1
1776133.22173,39,WORB2B0XS,1
1776133.22173,39,WORB3H0XS,1
1776133.22173,39,WORB6C0XS,1
1776133.22173,39,WORB2W0XS,1
1771680.69,41,725-M-SGR-01S-32457,1
1500295.727,25,B3001_Leaf_L,1
1596360.361,39,UNGS1W00L,1
1780351.1,16,48310,1
1780351.1,16,48312,1
1476370.7115,29,001-002-001,1
1863968.233,10,20596,1
1427306.235,2,3417,1
1363741.56,10,PRT-GEN-SW23FI,1
1427501.317,3,18000_BLACK_XL,1
1427501.317,3,18000_SPORT_GREY_XL,1
1884955.9,23,2417948_IP11P-FC-CC,1
1939064.19,39,UNPT1W00L,1
1499068.479,29,011-018-003,1
1499068.479,29,022-008-003,1
715812.3046,3,3001_WHITE_L,1
1748864.29,3,18000_ASH_2XL,1
457578.302,10,20596,1
1646151.4,16,87,4
1526053.3543,3,5000_SPORT_GREY_XL,1
1716697.2,9,PR_11oz_Mug,1
1777110.169,29,002-002-002,1
1814585.248,10,20596,1
1814585.248,10,20596,1
1769022.29,2,3420,1
403127.429,23,1570126_IP8-FC-CS-C,1
1442918.3,39,UNPT1W0XL,1
1840791.136,10,20596,1
105752.83362,1,4x4-clear,1
105752.83362,1,3x3-white,1
105752.83362,1,3x3-white,1
1720864.1714,3,3001_DARK_GREY_HEATHER_M,1
1530286.25,3,3001_KELLY_L,1
1173156.1234,1,mug15oz,2
1883396.11,29,022-008-002,1
1747770.374,10,20596,1
1691096.752,43,Gildan-5000-Black-L,1
1848420.365,10,PRT-GEN-SWG560,1
1674237.2941,27,BC_3001_S_Dark-Grey-Heather,1
1499270.79289,29,002-009-001,1
1499270.79289,29,002-015-001,1
1905551.3,29,001-002-003,1
1905551.3,29,001-004-003,1
715812.4049,3,3001_BLACK_XS,1
1272418.219,16,25301,1
1674241.428,16,47417,1
1445722.4581,29,008-002-003,1
1775179.504,30,3486,1
1559676.6763,30,3486,2
1654117.1038,10,20596,1
1899699.11,39,UNPT1B00S,1
511992.33,27,BC_3200_L_White/Black,1
1409941.17459,3,5000_WHITE_M,1
1477168.75,10,PRT-GEN-SPFZIPB,3
904416.10265,10,PRT-GEN-SW23FI,1
1642292.5545,39,UNPT1W00M,1
447465.2422,3,5000_BLACK_S,1
1687438.76,3,5000_SPORT_GREY_M,1
1776133.16261,43,Nextlevel-1533-MidnightNavy-S,1
1579939.425,10,PRT-GEN-SRB172,1
1474277.3944,29,022-009-004,1
1746330.612,43,Gildan-5000-White-S,1
1758275.25,16,45757,1
464460.11427,3,3001_DEEP_TEAL_S,1
1505480.22837,39,UNGT1B0XL,1
1505480.22837,39,UNGT1B0XL,1
1494586.187,3,3001_KELLY_L,1
1369819.603,1,journal5x7ruled,1
1863731.209,3,18500_WHITE_M,1
1438591.121,3,3001_HEATHER_NAVY_M,1
1286578.1462,16,47456,2
1941805.28,16,84,1
1941805.28,16,45501,1
1941805.28,41,723-M-ROY-03L-32405,1
1941805.28,39,UNPT1B00M,1
1941805.28,16,43801,1
1761396.2922,3,5000_BLACK_M,1
604146.57,16,52541,1
604146.57,16,28182,1
604146.57,16,37063,1
604146.57,16,28216,1
474066.3407,3,3005_HEATHER_TRUE_ROYAL_M,1
1702634.578,2,565,1
1736755.1,3,3001_DEEP_HEATHER_S,1
1736755.1,3,3001_BLACK_XL,1
1736755.1,3,3001_DARK_GREY_HEATHER_M,1
274541.351,42,3900-NEXT-LEVEL-WHITE-SM,1
1673954.2779,39,MEGP1B3XL,1
1417458.5633,26,180090006,1
1810715.557,10,20596,1
1672113.31,10,20596,1
1762208.9185,29,022-004-001,1
1280396.20288,29,001-002-005,1
1720864.1219,3,3001_HEATHER_NAVY_M,1
1497523.104,1,sock-large,1
1417712.3503,3,3001_MINT_L,1
1761396.3255,3,5000_MAROON_L,1
1828967.6,10,20596,1
756450.1962,3,3001_DARK_GREY_HEATHER_M,2
695286.245,26,STTU755C0021M,1
679101.326,3,18000_BLACK_XL,1
679101.326,3,3001_BLACK_XL,1
1795065.503,3,3001_ATHLETIC_HEATHER_XL,1
1795065.503,3,3001_SOFT_PINK_XL,1
1508043.1581,27,G_5000_M_Black,1
1796840.163,3,3001_HEATHER_ICE_BLUE_L,1
1796840.163,43,BellaCanvas-3001-DarkHeatherGrey-3XL,1
1831461.76,39,MEHD1B00M,1
1447751.3482,1,mug10ozlowball,1
123752.11364,3,3001_ATHLETIC_HEATHER_M,1
1720864.1764,3,3001_BLACK_2XL,1
1772613.22,39,UNPT1B00L,1
1711280.2,23,2413087_IP11-TCB-CS-M,1
1005555.1375,3,3001_BLACK_S,1
1005555.1375,3,3001_BLACK_3XL,1
1005555.1375,3,3001_BLACK_L,1
1849345.1573,10,20596,1
1849345.1573,10,20596,1
1849345.1573,10,20596,1
1849345.1573,10,20596,1
1806932.114,10,20596,2
1372757.1916,3,3001_DARK_GREY_HEATHER_3XL,1
1691096.66,3,5000_DARK_HEATHER_L,1
1773873.62,10,PRT-GEN-SPSSC1**white,1
1773873.62,10,PRT-GEN-SPSSC1**white,1
585954.5205,3,3001_WHITE_XL,1
1684289.1027,29,022-008-002,1
403127.44,23,2417954_IP11-FC-CC,1
1762208.9102,29,022-004-003,1
1728666.4,16,47447,1
1505480.25895,39,UNGT1B0XL,1
1505480.25895,39,UNGT1B0XL,1
394112.5,10,PRT-GEN-SLG16B,1
1268747.95,10,20596,1
1761233.4,3,3001_SOLID_BLACK_BLEND_L,1
1280396.20282,29,001-004-001,1
1493933.639,29,021-002-002,1
1286578.17651,16,47417,1
1286578.17651,16,47417,1
1439906.365,41,721-M-DAH-03L-00655,1
1830156.793,3,3001_WHITE_M,1
1280396.23287,29,001-004-004,1
1609909.533,29,001-016-003,1
1745499.8624,39,UNGT1B00L,1
1836915.34,3,5000_DARK_HEATHER_2XL,1
1800982.3936,3,3001_ATHLETIC_HEATHER_XL,1
1435301.986,29,001-002-002,1
1435301.986,29,001-002-002,1
1859989.5,10,PRT-GEN-SOG18,1
605523.532,1,6x6-white,1
1885398.77,29,002-016-004,1
882774.19096,3,5000_NAVY_3XL,1
1769925.144,10,PRT-GEN-SW23FI,1
1761396.3183,3,5000_BLACK_2XL,1
1831038.573,10,20596,1
1803328.206,41,721-M-BLK-02M-00571,1
1736147.1595,25,11730_Black_M,1
1785316.1,2,3419,1
1137012.14,14,CASCS37,1
1432899.582,1,6x6-white,1
1432899.582,3,3001_BLACK_HEATHER_XL,1
1746244.221,29,001-018-002,1
1746244.221,29,001-004-002,1
1424698.6083,29,001-016-005,1
1424698.6083,29,001-017-005,1
1624274.781,43,Nextlevel-1533-MidnightNavy-L,1
1819701.16,26,102091014,1
1819701.16,26,180090005,1
1819701.16,26,102092005,1
1819701.16,26,102091016,1
1856700.9,10,20596,1
1526053.3596,42,5000-GILDANMEN-BLACK-MD,1
1432033.156,29,022-004-003,1
1619231.884,39,UNPT2H2XL,1
1619231.884,39,UNPT2H2XL,1
1619231.884,39,UNPT1R2XL,1
1304282.4315,29,011-004-002,1
1344606.233,25,B3001_Heather Mauve_SM,1
1493933.5635,25,G180_Kiwi_M,1
1493933.5635,3,18000_WHITE_M,1
1493933.5635,25,G180_Light Blue_SM,1
1747770.292,10,20596,1
295461.36,29,022-088-001,1
1636046.66,6,mens_heather_grey_large,1
1752556.12,1,spiral6x8ruled,3
1851902.1,16,47417,1
1690500.225,3,3001_BLACK_S,1
585954.5243,3,3001_WHITE_M,1
1505665.8,25,5301_military green_XXXL,1
1844566.1,39,UNPT1B0XL,1
1844566.1,39,WORB3H00S,1
1449089.193,3,18500_BLACK_M,1
1449089.193,42,3001-BC-BLACK-SM,1
1449089.193,39,UNPT1B00M,1
1734409.14,16,49311,1
1734409.14,16,49311,1
1734409.14,10,PRT-GEN-SST12FL,1
1734409.14,30,59710,1
1825568.2575,10,20596,1
1825568.2575,42,5000-GILDANMEN-ROYAL-BLUE-SM,1
1825568.2575,10,20596,1
481203.43,39,UNGT1W00L,1
481203.43,10,20596,1
1493933.6158,42,3001-BC-WHITE-SM,1
796692.82,25,11730_Athletic Navy_L,1
628590.15031,3,3001_MAROON_L,2
628590.15031,3,3001_MAROON_XL,1
1867269.17,1,mug11oz,1
1389409.13214,9,PR_11oz_Mug,1
1772051.9,3,3001_BLACK_XL,1
1869538.5,42,3001-BC-BLACK-2XL,1
1869538.5,42,3001-BC-BLACK-3XL,1
516066.39145,29,003-004-004,1
1404488.1082,10,20596,1
1955190.1,42,3600-NL-BLACK-SM,1
1499270.81727,29,002-009-003,1
1499270.81727,29,002-002-003,1
1863109.39,9,PR_11oz_Mug,1
1806140.243,2,3419,1
1775265.75,10,20596,1
1762208.14043,29,022-004-002,1
739698.1084,3,3001_BLACK_S,1
1795244.353,3,3001_SOLID_BLACK_BLEND_2XL,1
1124937.3105,29,027-033-001,1
1684289.1093,29,021-002-004,1
1220424.102,29,022-004-004,1
1220424.102,29,022-004-003,1
1619823.126,10,20596,1
1226358.296,6,64000_navy_medium,1
1325831.712,43,Gildan-5000-LightPink-3XL,1
617379.2513,39,UNGT1W00S,1
1372635.139,10,20596,2
264054.8349,25,B3001_royal_blue_M,1
1607674.42,29,022-046-002,1
1752041.419,39,UNPT1B3XL,1
1589409.3131,29,011-018-004,1
1280396.22527,29,001-004-002,1
1145778.4195,3,3001_HEATHER_MINT_M,1
1410147.19987,39,UNGT1W00M,1
900972.14,16,49307,1
1690257.113,10,PRT-GEN-SOG16,1
1786167.12,10,20596,1
1304282.4383,3,18500_BLACK_XL,1
1849345.529,10,20596,1
547431.2286,3,5000_BLACK_2XL,1
1824332.46,29,022-050-003,1
1688105.493,3,3001_MINT_M,1
1688105.493,3,3001_HEATHER_RASPBERRY_M,1
1748777.1307,29,002-015-005,1
1505894.187,29,001-004-003,1
1754110.111,39,UNGT1B0XL,1
647769.104,29,001-004-004,1
1848863.209,10,20596,1
1534896.165,45,3001-BLK-L,1
1674241.31,3,3001_HEATHER_ICE_BLUE_3XL,1
1799124.76,29,001-004-004,1
1559676.7597,30,3486,1
1688303.4,1,mug11oz,1
1584062.1632,1,4x4-clear,2
1584062.1632,1,4x4-clear,2
1771335.24,16,24477,1
1121331.151,3,3001_NAVY_XS,1
